X,Y,Z,
1.89835,0.0498507,1.44521,
1.91866,0.0500526,1.44493,
1.94665,0.0503339,1.44455,
1.9746,0.0506284,1.44417,
2.00466,0.0509579,1.44377,
2.03468,0.0513038,1.44337,
2.06408,0.051652,1.44298,
2.09348,0.0520014,1.44261,
2.12288,0.0523518,1.44225,
2.14634,0.0526308,1.44196,
2.16984,0.0529074,1.44168,
2.20989,0.0533768,1.44121,
2.24555,0.0537978,1.44079,
2.2812,0.0542215,1.44038,
2.31686,0.0546467,1.43996,
2.35251,0.0550712,1.43954,
2.38813,0.0554888,1.43913,
2.42375,0.0558943,1.43874,
2.45945,0.0562879,1.43836,
2.49707,0.0566857,1.43799,
2.53516,0.0570766,1.43762,
2.58082,0.0575484,1.4372,
2.62945,0.0580587,1.43674,
2.67807,0.0585729,1.43629,
2.72165,0.0590354,1.43588,
2.76531,0.0594949,1.43548,
2.80955,0.0599554,1.43509,
2.86583,0.0605415,1.43458,
2.91446,0.0610332,1.43416,
2.95255,0.061396,1.43384,
2.99068,0.0617358,1.43353,
3.02346,0.0620228,1.43327,
3.05623,0.0623096,1.43301,
3.09045,0.0626109,1.43274,
3.12466,0.0629125,1.43247,
3.15888,0.0632146,1.4322,
3.20028,0.0635824,1.43188,
3.22769,0.0638268,1.43168,
3.25518,0.064071,1.43147,
3.29251,0.0644021,1.43119,
3.33149,0.0647484,1.43089,
3.36442,0.0650408,1.43063,
3.39737,0.0653316,1.43038,
3.42975,0.0656134,1.43013,
3.45839,0.0658595,1.42992,
3.48705,0.0661025,1.42971,
3.52742,0.0664395,1.42942,
3.56779,0.0667785,1.42914,
3.60784,0.06712,1.42885,
3.63725,0.0673731,1.42865,
3.66661,0.0676268,1.42844,
3.69598,0.0678836,1.42824,
3.72536,0.0681421,1.42804,
3.77726,0.0685965,1.42768,
3.82915,0.0690452,1.42734,
3.85666,0.0692803,1.42716,
3.88416,0.0695126,1.42698,
3.91166,0.06974,1.42681,
3.93987,0.0699719,1.42663,
3.97744,0.0702861,1.42639,
4.02235,0.0706678,1.4261,
4.06736,0.0710514,1.42581,
4.09194,0.0712589,1.42565,
4.137,0.0716298,1.42537,
4.1828,0.0720005,1.4251,
4.22169,0.0723167,1.42487,
4.25158,0.0725606,1.42469,
4.28146,0.0728048,1.4245,
4.31135,0.0730488,1.42432,
4.34147,0.0732938,1.42414,
4.37785,0.073588,1.42393,
4.41424,0.0738808,1.42371,
4.45064,0.0741732,1.42351,
4.49027,0.0744966,1.42328,
4.52906,0.074823,1.42305,
4.56243,0.0751084,1.42285,
4.59279,0.0753674,1.42266,
4.61846,0.0755838,1.42251,
4.63947,0.0757579,1.42239,
4.64423,0.0757968,1.42236,
4.649,0.0758356,1.42233,
4.65376,0.0758743,1.4223,
4.66753,0.0759856,1.42223,
4.67229,0.0760239,1.4222,
4.67706,0.0760621,1.42217,
4.69084,0.0761723,1.4221,
4.70462,0.0762823,1.42202,
4.72698,0.0764604,1.4219,
4.74934,0.0766383,1.42178,
4.7717,0.0768163,1.42166,
4.79376,0.0769919,1.42154,
4.81544,0.0771645,1.42143,
4.83712,0.0773369,1.42131,
4.85879,0.0775092,1.42119,
4.88022,0.0776794,1.42108,
4.90124,0.0778462,1.42096,
4.92226,0.0780128,1.42085,
4.94317,0.0781784,1.42073,
4.96377,0.0783415,1.42062,
4.98436,0.0785044,1.42051,
5.00496,0.078667,1.4204,
5.02547,0.0788289,1.42029,
5.04569,0.0789884,1.42018,
5.06591,0.0791476,1.42007,
5.08605,0.079306,1.41996,
5.12037,0.0795757,1.41977,
5.14018,0.079731,1.41967,
5.15975,0.0798844,1.41956,
5.17956,0.0800394,1.41945,
5.19907,0.0801919,1.41935,
5.23315,0.080458,1.41916,
5.25219,0.0806063,1.41906,
5.28617,0.080871,1.41888,
5.29324,0.080926,1.41884,
5.30032,0.080981,1.4188,
5.30739,0.081036,1.41876,
5.31446,0.0810909,1.41873,
5.32153,0.0811458,1.41869,
5.3286,0.0812006,1.41865,
5.33567,0.0812555,1.41861,
5.34274,0.0813104,1.41857,
5.34742,0.0813467,1.41855,
5.34746,0.081347,1.41855,
5.34748,0.0813471,1.41855,
5.34748,0.0813471,1.41855,
5.34748,0.0813471,1.41855,
-0.229046,0.0316179,1.48013,
-0.229029,0.0317227,1.4801,
-0.229009,0.03185,1.48006,
-0.22899,0.0319772,1.48002,
-0.228972,0.0321044,1.47998,
-0.228956,0.0322191,1.47994,
-0.22894,0.0323335,1.47991,
-0.228925,0.0324476,1.47986,
-0.228909,0.0325606,1.47982,
-0.228893,0.0326743,1.47978,
-0.228875,0.0327867,1.47973,
-0.228852,0.0329182,1.47967,
-0.228827,0.0330467,1.4796,
-0.228799,0.0331724,1.47953,
-0.228774,0.0332767,1.47946,
-0.228747,0.0333782,1.4794,
-0.228718,0.0334754,1.47932,
-0.228685,0.0335702,1.47925,
-0.228643,0.0336771,1.47916,
-0.228595,0.0337775,1.47906,
-0.228541,0.0338708,1.47896,
-0.228482,0.033956,1.47885,
-0.228418,0.0340333,1.47874,
-0.22828,0.0341584,1.47853,
-0.228127,0.0342543,1.47832,
-0.227952,0.0343279,1.4781,
-0.227875,0.0343523,1.47801,
-0.227796,0.0343733,1.47792,
-0.227712,0.0343905,1.47783,
-0.227624,0.034403,1.47774,
-0.227533,0.0344118,1.47766,
-0.227377,0.0344204,1.47751,
-0.22714,0.0344258,1.47731,
-0.226898,0.0344259,1.47711,
-0.226652,0.0344226,1.47691,
-0.226401,0.0344195,1.47671,
-0.226144,0.0344124,1.47652,
-0.225833,0.034399,1.4763,
-0.225516,0.0343872,1.47609,
-0.225336,0.0343816,1.47598,
-0.225155,0.034376,1.47587,
-0.224981,0.0343696,1.47576,
-0.224807,0.0343607,1.47566,
-0.224632,0.034349,1.47556,
-0.224455,0.0343343,1.47547,
-0.224277,0.0343168,1.47538,
-0.224098,0.0342966,1.47529,
-0.223917,0.0342743,1.4752,
-0.223734,0.0342512,1.47512,
-0.223436,0.0342142,1.47499,
-0.223138,0.0341779,1.47487,
-0.222835,0.0341405,1.47475,
-0.222359,0.0340775,1.47457,
-0.221879,0.0340124,1.47441,
-0.22165,0.033982,1.47433,
-0.221161,0.0339176,1.47419,
-0.220665,0.0338522,1.47405,
-0.220167,0.0337881,1.47393,
-0.219666,0.0337277,1.47382,
-0.219515,0.0337103,1.47378,
-0.219206,0.0336755,1.47372,
-0.219058,0.0336589,1.47369,
-0.218908,0.0336422,1.47366,
-0.218758,0.0336253,1.47364,
-0.218484,0.0335945,1.47359,
-0.218209,0.0335639,1.47355,
-0.217933,0.0335333,1.47351,
-0.217656,0.0335036,1.47347,
-0.217379,0.033476,1.47344,
-0.217065,0.0334481,1.4734,
-0.21675,0.0334241,1.47337,
-0.216435,0.0334041,1.47334,
-0.216119,0.0333881,1.47332,
-0.215574,0.033368,1.47329,
-0.215028,0.0333557,1.47327,
-0.214481,0.033352,1.47326,
-0.214062,0.0333557,1.47326,
-0.213651,0.033366,1.47326,
-0.21324,0.0333838,1.47327,
-0.21283,0.0334095,1.47329,
-0.212421,0.0334435,1.47332,
-0.212053,0.03348,1.47334,
-0.211689,0.0335197,1.47337,
-0.211327,0.0335629,1.4734,
-0.21104,0.0335999,1.47343,
-0.210756,0.0336392,1.47346,
-0.210472,0.0336811,1.47349,
-0.21019,0.0337257,1.47352,
-0.209908,0.0337728,1.47356,
-0.209403,0.0338632,1.47362,
-0.209126,0.0339163,1.47366,
-0.208856,0.0339705,1.47369,
-0.208588,0.0340273,1.47373,
-0.20832,0.0340868,1.47377,
-0.207908,0.0341844,1.47384,
-0.2075,0.0342891,1.47392,
-0.207096,0.0344005,1.474,
-0.206696,0.0345184,1.47408,
-0.206299,0.034643,1.47416,
-0.205904,0.0347751,1.47425,
-0.205508,0.0349154,1.47434,
-0.205048,0.0350851,1.47445,
-0.204592,0.0352604,1.47456,
-0.204268,0.0353899,1.47463,
-0.203954,0.03552,1.47471,
-0.203642,0.0356545,1.47479,
-0.203276,0.0358182,1.47489,
-0.202866,0.0360068,1.475,
-0.202459,0.0362004,1.47511,
-0.202055,0.0363988,1.47523,
-0.20177,0.0365425,1.47531,
-0.201372,0.0367492,1.47543,
-0.200935,0.0369814,1.47556,
-0.200498,0.0372156,1.4757,
-0.200064,0.0374522,1.47583,
-0.199349,0.0378575,1.47606,
-0.198636,0.0382787,1.47629,
-0.198177,0.0385586,1.47644,
-0.197725,0.0388398,1.47659,
-0.197265,0.0391321,1.47674,
-0.19681,0.0394254,1.4769,
-0.196108,0.0398835,1.47713,
-0.195407,0.0403469,1.47736,
-0.194718,0.040816,1.47758,
-0.194201,0.0411823,1.47775,
-0.194044,0.0412968,1.4778,
-0.193886,0.0414139,1.47786,
-0.193726,0.0415336,1.47791,
-0.193574,0.0416519,1.47797,
-0.193428,0.0417686,1.47802,
-0.193285,0.0418875,1.47808,
-0.193142,0.0420085,1.47814,
-0.192669,0.0423935,1.47833,
-0.192177,0.042759,1.47851,
-0.191668,0.0431188,1.47869,
-0.191005,0.043592,1.47892,
-0.19036,0.0440683,1.47914,
-0.189754,0.0445363,1.47935,
-0.188875,0.0452643,1.47966,
-0.188218,0.0458505,1.47989,
-0.18758,0.046447,1.48013,
-0.186967,0.0470367,1.48035,
-0.186361,0.0476339,1.48057,
-0.186208,0.0477854,1.48062,
-0.185963,0.0480282,1.4807,
-0.185557,0.0484194,1.48083,
-0.184937,0.0489959,1.48102,
-0.184498,0.049389,1.48113,
-0.183968,0.0498466,1.48126,
-0.183425,0.0502994,1.48138,
-0.182866,0.0507457,1.48148,
-0.182192,0.0512582,1.48159,
-0.181498,0.0517623,1.4817,
-0.180615,0.05237,1.48182,
-0.179682,0.0529737,1.48194,
-0.178156,0.0538929,1.48213,
-0.17668,0.0547316,1.48233,
-0.175601,0.0553251,1.48247,
-0.174653,0.0558404,1.48261,
-0.17373,0.0563367,1.48274,
-0.172807,0.0568259,1.48286,
-0.171777,0.0573507,1.483,
-0.170687,0.0578852,1.48316,
-0.169582,0.0584161,1.48333,
-0.16845,0.0589471,1.48352,
-0.16705,0.0595834,1.48376,
-0.165606,0.0602182,1.48401,
-0.164233,0.0608027,1.48425,
-0.162849,0.0613704,1.48448,
-0.161414,0.0619404,1.48472,
-0.159969,0.0624897,1.48495,
-0.15885,0.0628975,1.48512,
-0.157726,0.0632957,1.4853,
-0.156596,0.0636852,1.48548,
-0.155446,0.0640712,1.48567,
-0.153709,0.0646354,1.48594,
-0.15192,0.0651951,1.48623,
-0.14987,0.0658175,1.48656,
-0.147944,0.0663857,1.48688,
-0.146009,0.0669354,1.4872,
-0.144217,0.0674256,1.48749,
-0.142419,0.0679014,1.48778,
-0.140799,0.0683174,1.48804,
-0.139186,0.0687193,1.4883,
-0.137543,0.0691181,1.48856,
-0.135315,0.0696464,1.48893,
-0.133028,0.0701723,1.48931,
-0.130739,0.0706825,1.48969,
-0.128471,0.0711706,1.49007,
-0.126205,0.0716392,1.49046,
-0.123935,0.0720898,1.49084,
-0.12166,0.0725228,1.49122,
-0.11934,0.0729446,1.49161,
-0.115126,0.0736628,1.49232,
-0.110888,0.0743305,1.49305,
-0.106641,0.0749487,1.49379,
-0.10232,0.0755204,1.49454,
-0.0978966,0.0760456,1.49528,
-0.093517,0.0765149,1.49602,
-0.0890971,0.0769405,1.49677,
-0.0846388,0.0773077,1.49753,
-0.0800673,0.0776166,1.49831,
-0.0767217,0.0778158,1.4989,
-0.0736283,0.0779918,1.49949,
-0.0704467,0.078159,1.50012,
-0.0660234,0.0783489,1.50098,
-0.0615755,0.0784891,1.50182,
-0.057526,0.0785793,1.50257,
-0.0534662,0.0786402,1.50332,
-0.0491428,0.0786762,1.50413,
-0.0448263,0.0786794,1.50494,
-0.039859,0.0786268,1.50589,
-0.0349853,0.0785157,1.50682,
-0.0302296,0.0783524,1.50776,
-0.0255885,0.0781313,1.50871,
-0.0218897,0.0779091,1.50949,
-0.0182491,0.0776533,1.51027,
-0.0146545,0.0773838,1.51102,
-0.011047,0.0771092,1.51172,
-0.00734197,0.0768212,1.5124,
-0.00286474,0.0764613,1.5132,
0.00161345,0.0760855,1.51399,
0.00500915,0.075785,1.51458,
0.00838974,0.0754646,1.51516,
0.0117678,0.0751135,1.51574,
0.0163703,0.0745835,1.51655,
0.0207204,0.0740227,1.51735,
0.0250798,0.0733955,1.51817,
0.0303797,0.0725437,1.51919,
0.0355318,0.0716619,1.52017,
0.0406887,0.0707716,1.52113,
0.0458493,0.0698734,1.52205,
0.0510157,0.0689668,1.52294,
0.0562333,0.0680328,1.52381,
0.0632618,0.0667479,1.5249,
0.0703052,0.0654465,1.52588,
0.0774061,0.0641272,1.52674,
0.084704,0.0627621,1.52751,
0.0919365,0.0613798,1.52821,
0.0979118,0.0602012,1.52875,
0.103867,0.0589914,1.52926,
0.109817,0.0577481,1.52973,
0.116819,0.0562684,1.53021,
0.12392,0.0547876,1.53061,
0.132815,0.0530013,1.53095,
0.141835,0.0512909,1.53107,
0.152298,0.0493471,1.53101,
0.162839,0.047343,1.53086,
0.173592,0.0452364,1.53064,
0.184412,0.043131,1.53029,
0.192208,0.0416797,1.52992,
0.200013,0.0402876,1.52943,
0.207819,0.0389576,1.52882,
0.213189,0.0380745,1.52836,
0.218582,0.0372077,1.52788,
0.224028,0.0363455,1.52741,
0.230649,0.0353043,1.52685,
0.236409,0.034415,1.52635,
0.242156,0.0335629,1.52585,
0.250201,0.0324507,1.52511,
0.26028,0.0311656,1.52405,
0.270555,0.0299389,1.52282,
0.281843,0.0286759,1.52138,
0.293793,0.0274118,1.51977,
0.305927,0.0261753,1.51798,
0.316463,0.0251352,1.5163,
0.325279,0.0243085,1.51483,
0.334046,0.0235407,1.51336,
0.342835,0.0228217,1.5119,
0.351731,0.0221426,1.51045,
0.360444,0.0215279,1.50903,
0.369167,0.0209674,1.50755,
0.377885,0.020465,1.50604,
0.383184,0.0201809,1.50511,
0.388486,0.019904,1.50419,
0.393787,0.0196343,1.50327,
0.399083,0.0193739,1.50237,
0.404384,0.019124,1.5015,
0.409708,0.0188851,1.50067,
0.4173,0.0185727,1.49949,
0.424889,0.0182978,1.4983,
0.432489,0.0180527,1.49709,
0.440925,0.0177975,1.49578,
0.44939,0.0175505,1.49451,
0.459011,0.0172884,1.49312,
0.471737,0.0169945,1.4913,
0.48621,0.0167532,1.48926,
0.500694,0.0166144,1.48731,
0.515179,0.0165743,1.48546,
0.529736,0.0166065,1.48363,
0.545893,0.0166917,1.48158,
0.560061,0.0168032,1.47976,
0.57317,0.0169329,1.47808,
0.586355,0.0170821,1.47642,
0.600298,0.0172383,1.47481,
0.614364,0.0173851,1.47333,
0.628512,0.0175316,1.47191,
0.642774,0.0176958,1.47052,
0.66244,0.0179607,1.46867,
0.674595,0.0181503,1.46755,
0.686621,0.0183583,1.46644,
0.703192,0.0186779,1.46491,
0.719692,0.0189965,1.46344,
0.736283,0.0192997,1.46203,
0.753002,0.019611,1.46064,
0.769749,0.0199433,1.45929,
0.788053,0.020329,1.45788,
0.812526,0.0208566,1.45618,
0.835046,0.021322,1.45483,
0.858197,0.0217418,1.45364,
0.882699,0.0221312,1.45249,
0.914142,0.0226332,1.45103,
0.944951,0.0231528,1.44962,
0.975735,0.0236889,1.44823,
1.006,0.0242191,1.44692,
1.03065,0.0246445,1.44592,
1.05549,0.0250666,1.44498,
1.08269,0.0255322,1.44396,
1.10989,0.0260031,1.44296,
1.13716,0.0264769,1.44198,
1.16484,0.0269422,1.44102,
1.19107,0.0273549,1.44015,
1.21234,0.0276693,1.43948,
1.23358,0.0279645,1.43888,
1.25504,0.0282526,1.43831,
1.29038,0.0286963,1.43744,
1.32593,0.029109,1.43663,
1.35411,0.029439,1.43603,
1.38255,0.0297811,1.43545,
1.42475,0.0303182,1.43462,
1.46695,0.0308819,1.43383,
1.50981,0.0314626,1.43305,
1.54464,0.0319267,1.43241,
1.58247,0.03243,1.43171,
1.61556,0.0328745,1.4311,
1.64865,0.0333228,1.43054,
1.68174,0.0337787,1.43001,
1.70848,0.0341391,1.42961,
1.73539,0.0344903,1.42922,
1.77434,0.034985,1.42866,
1.81424,0.0354885,1.4281,
1.84932,0.0359269,1.42761,
1.88318,0.0363268,1.42713,
1.91713,0.0366951,1.42665,
1.9451,0.0369927,1.42626,
1.97305,0.0373034,1.42588,
2.00102,0.0376247,1.42549,
2.03104,0.0379852,1.42509,
2.06045,0.0383512,1.4247,
2.08984,0.0387216,1.42432,
2.11924,0.0390931,1.42394,
2.14867,0.0394637,1.42358,
2.18919,0.0399725,1.42309,
2.22398,0.0404117,1.42267,
2.25874,0.040853,1.42225,
2.2944,0.0413041,1.42182,
2.33005,0.0417533,1.42139,
2.36569,0.0421982,1.42097,
2.40129,0.0426318,1.42056,
2.43691,0.0430517,1.42016,
2.47262,0.0434614,1.41979,
2.5039,0.0438125,1.41948,
2.53564,0.0441618,1.41918,
2.58129,0.044662,1.41874,
2.62976,0.0452012,1.41828,
2.67839,0.0457474,1.41781,
2.72194,0.0462347,1.4174,
2.76562,0.0467132,1.417,
2.80979,0.0472001,1.4166,
2.86612,0.0478299,1.41607,
2.91473,0.0483503,1.41563,
2.95283,0.0487315,1.4153,
2.99096,0.0490904,1.41498,
3.02372,0.0493919,1.4147,
3.05794,0.0497038,1.41442,
3.09216,0.0500171,1.41414,
3.13355,0.050397,1.4138,
3.17493,0.0507816,1.41347,
3.22378,0.0512393,1.41308,
3.2512,0.0514948,1.41287,
3.27863,0.0517495,1.41266,
3.3061,0.0520034,1.41244,
3.34344,0.0523485,1.41215,
3.38185,0.0527028,1.41184,
3.41424,0.0529988,1.41159,
3.44662,0.0532926,1.41134,
3.47526,0.0535504,1.41113,
3.50392,0.0538033,1.41092,
3.53258,0.0540528,1.41071,
3.57263,0.0544044,1.41041,
3.61269,0.0547587,1.41013,
3.6421,0.0550191,1.40992,
3.67147,0.0552799,1.40971,
3.70084,0.0555427,1.40951,
3.74006,0.0558941,1.40924,
3.79195,0.0563573,1.40888,
3.84385,0.0568156,1.40853,
3.8855,0.0571794,1.40826,
3.9237,0.05751,1.40801,
3.9619,0.0578368,1.40777,
4.01874,0.0583289,1.40739,
4.07557,0.058823,1.40702,
4.10015,0.0590345,1.40686,
4.13024,0.0592905,1.40667,
4.15484,0.059496,1.40652,
4.18497,0.0597464,1.40634,
4.21486,0.0599955,1.40616,
4.24474,0.0602447,1.40597,
4.27462,0.0604941,1.40579,
4.30885,0.0607797,1.40558,
4.33896,0.0610306,1.4054,
4.36909,0.0612808,1.40522,
4.40547,0.0615812,1.40501,
4.43722,0.0618426,1.40482,
4.46897,0.0621066,1.40464,
4.50525,0.0624152,1.40442,
4.52111,0.0625525,1.40433,
4.53697,0.0626908,1.40423,
4.55283,0.0628293,1.40413,
4.56869,0.062968,1.40404,
4.58455,0.0631068,1.40394,
4.6022,0.0632609,1.40383,
4.61516,0.063374,1.40375,
4.63282,0.0635266,1.40365,
4.64827,0.0636583,1.40355,
4.65303,0.0636986,1.40353,
4.66849,0.0638284,1.40344,
4.68227,0.0639432,1.40336,
4.69605,0.0640576,1.40328,
4.70983,0.0641717,1.40321,
4.72087,0.064263,1.40315,
4.73192,0.0643543,1.40308,
4.74297,0.0644455,1.40302,
4.75403,0.0645367,1.40296,
4.7714,0.0646799,1.40287,
4.78334,0.0647781,1.4028,
4.79527,0.0648762,1.40274,
4.80721,0.0649744,1.40267,
4.81876,0.0650693,1.40261,
4.83032,0.0651642,1.40254,
4.84187,0.065259,1.40248,
4.85772,0.0653889,1.40239,
4.87005,0.0654899,1.40232,
4.88238,0.0655908,1.40225,
4.8947,0.0656917,1.40219,
4.90662,0.065789,1.40212,
4.91854,0.0658863,1.40206,
4.93956,0.0660578,1.40194,
4.96016,0.0662257,1.40183,
4.98076,0.0663934,1.40171,
5.00135,0.0665608,1.4016,
5.02186,0.0667273,1.40148,
5.04208,0.0668914,1.40137,
5.06258,0.0670574,1.40126,
5.08272,0.0672201,1.40115,
5.1026,0.0673807,1.40104,
5.12274,0.067543,1.40093,
5.14255,0.0677024,1.40082,
5.16212,0.0678598,1.40071,
5.18193,0.0680188,1.4006,
5.20144,0.0681751,1.40049,
5.23552,0.0684478,1.40031,
5.25456,0.0685998,1.4002,
5.2736,0.0687515,1.4001,
5.29264,0.068903,1.39999,
5.29971,0.0689592,1.39995,
5.30678,0.0690155,1.39992,
5.31385,0.0690716,1.39988,
5.32092,0.0691277,1.39984,
5.32799,0.0691838,1.3998,
5.33506,0.0692399,1.39976,
5.34213,0.0692959,1.39972,
5.34682,0.069333,1.3997,
5.3474,0.0693376,1.39969,
5.34747,0.0693382,1.39969,
5.34748,0.0693383,1.39969,
-0.216004,0.0316179,1.48306,
-0.216005,0.0317045,1.48306,
-0.216007,0.0318377,1.48305,
-0.216008,0.0319723,1.48304,
-0.216009,0.0321148,1.48302,
-0.21601,0.0322577,1.48301,
-0.216011,0.032402,1.483,
-0.216012,0.0325476,1.48299,
-0.216012,0.0326937,1.48297,
-0.216011,0.0329031,1.48295,
-0.216009,0.0330557,1.48293,
-0.216007,0.0332102,1.48291,
-0.216005,0.0333634,1.48289,
-0.216002,0.0335184,1.48287,
-0.215996,0.0337353,1.48284,
-0.215989,0.0339519,1.4828,
-0.215983,0.0341063,1.48277,
-0.215974,0.0343222,1.48274,
-0.215964,0.0345371,1.48269,
-0.215953,0.0347511,1.48265,
-0.215941,0.0349643,1.4826,
-0.215929,0.0351767,1.48255,
-0.215916,0.0353879,1.48249,
-0.215902,0.035598,1.48243,
-0.215887,0.035807,1.48237,
-0.215876,0.03596,1.48232,
-0.215864,0.0361103,1.48227,
-0.215851,0.0362609,1.48222,
-0.215833,0.0364653,1.48214,
-0.215814,0.0366683,1.48207,
-0.215799,0.0368166,1.48201,
-0.215784,0.036963,1.48195,
-0.215768,0.0371087,1.48189,
-0.21575,0.0372589,1.48182,
-0.215732,0.0374085,1.48175,
-0.215706,0.0376036,1.48166,
-0.215678,0.0377976,1.48157,
-0.215648,0.0379902,1.48148,
-0.215613,0.0382029,1.48137,
-0.215575,0.0384137,1.48126,
-0.215534,0.0386215,1.48115,
-0.215492,0.0388266,1.48103,
-0.215467,0.0389409,1.48097,
-0.215441,0.0390525,1.4809,
-0.215415,0.0391634,1.48083,
-0.215387,0.0392732,1.48077,
-0.215359,0.0393821,1.4807,
-0.215329,0.0394901,1.48063,
-0.215186,0.039958,1.48031,
-0.215099,0.0402042,1.48013,
-0.215057,0.0403124,1.48005,
-0.214962,0.0405408,1.47987,
-0.21486,0.0407648,1.47968,
-0.21475,0.0409852,1.4795,
-0.214646,0.0411755,1.47934,
-0.214536,0.0413626,1.47918,
-0.214422,0.0415432,1.47903,
-0.214302,0.0417202,1.47887,
-0.214184,0.0418861,1.47873,
-0.21406,0.042049,1.47858,
-0.213931,0.0422092,1.47844,
-0.213798,0.0423672,1.47829,
-0.213571,0.042618,1.47806,
-0.213337,0.0428571,1.47784,
-0.213091,0.0430882,1.47762,
-0.212831,0.043309,1.4774,
-0.212558,0.0435206,1.47719,
-0.212227,0.0437574,1.47695,
-0.211884,0.0439854,1.47671,
-0.211532,0.0442056,1.47648,
-0.211232,0.0443824,1.47629,
-0.210922,0.0445551,1.47611,
-0.210484,0.0447827,1.47587,
-0.21003,0.045001,1.47564,
-0.209513,0.0452349,1.47538,
-0.209036,0.0454404,1.47516,
-0.208553,0.0456411,1.47495,
-0.208203,0.0457825,1.4748,
-0.20785,0.045922,1.47466,
-0.207442,0.0460792,1.4745,
-0.207031,0.0462333,1.47435,
-0.206617,0.0463842,1.47421,
-0.206196,0.0465334,1.47406,
-0.20553,0.0467604,1.47385,
-0.204861,0.0469792,1.47365,
-0.204269,0.047167,1.47349,
-0.203672,0.0473533,1.47334,
-0.203071,0.0475383,1.47319,
-0.202644,0.0476683,1.4731,
-0.202215,0.0477975,1.473,
-0.201785,0.0479252,1.47292,
-0.201017,0.0481488,1.47277,
-0.200247,0.0483663,1.47265,
-0.199476,0.0485804,1.47253,
-0.198703,0.0487932,1.47242,
-0.197926,0.0490063,1.47231,
-0.197006,0.0492585,1.4722,
-0.19608,0.0495125,1.47209,
-0.195157,0.0497662,1.472,
-0.194234,0.050019,1.47192,
-0.19342,0.0502405,1.47186,
-0.19261,0.0504606,1.4718,
-0.191792,0.0506819,1.47175,
-0.190569,0.0510069,1.47169,
-0.189343,0.0513254,1.47164,
-0.188114,0.0516377,1.47159,
-0.186883,0.0519443,1.47156,
-0.185753,0.0522242,1.47153,
-0.184675,0.0525026,1.47152,
-0.183602,0.0528039,1.47154,
-0.18252,0.0531281,1.47157,
-0.181353,0.0534868,1.47162,
-0.180185,0.0538438,1.47168,
-0.179614,0.0540174,1.47171,
-0.179044,0.0541893,1.47175,
-0.17819,0.0544427,1.4718,
-0.177053,0.0547734,1.47188,
-0.176287,0.0549915,1.47193,
-0.175518,0.0552063,1.47198,
-0.174742,0.0554191,1.47203,
-0.173966,0.055629,1.47208,
-0.173189,0.0558381,1.47212,
-0.171685,0.0562447,1.47222,
-0.170182,0.0566538,1.47234,
-0.168568,0.0570956,1.47248,
-0.166957,0.0575384,1.47263,
-0.165337,0.0579821,1.4728,
-0.163524,0.0584759,1.473,
-0.161494,0.059023,1.47323,
-0.159461,0.0595601,1.47348,
-0.157425,0.0600881,1.47374,
-0.155561,0.0605726,1.47399,
-0.153776,0.061047,1.47426,
-0.152218,0.0614628,1.4745,
-0.150671,0.0618708,1.47475,
-0.149121,0.0622709,1.47499,
-0.147561,0.0626688,1.47525,
-0.14509,0.063298,1.47568,
-0.142634,0.0639245,1.47615,
-0.141452,0.0642267,1.47638,
-0.140322,0.0645174,1.47661,
-0.139177,0.0648106,1.47684,
-0.136697,0.0654273,1.47733,
-0.134208,0.0660163,1.47777,
-0.132989,0.0662933,1.47798,
-0.131077,0.0667135,1.47829,
-0.129153,0.0671189,1.4786,
-0.127197,0.067516,1.4789,
-0.124642,0.068009,1.47932,
-0.121968,0.0685019,1.47977,
-0.119239,0.0689928,1.48024,
-0.116506,0.0694762,1.48071,
-0.113107,0.0700653,1.4813,
-0.109705,0.0706412,1.48189,
-0.107356,0.071033,1.4823,
-0.105048,0.071416,1.48272,
-0.103796,0.0716229,1.48295,
-0.102525,0.0718309,1.48319,
-0.10132,0.0720218,1.48342,
-0.100109,0.0722041,1.48367,
-0.0984002,0.0724494,1.484,
-0.096688,0.0726858,1.48433,
-0.0949718,0.0729138,1.48466,
-0.0932494,0.0731338,1.48497,
-0.0915249,0.0733453,1.48529,
-0.0897986,0.0735486,1.4856,
-0.0880592,0.0737464,1.48591,
-0.0842779,0.0741571,1.48661,
-0.081166,0.0744631,1.48717,
-0.0780462,0.0747291,1.48772,
-0.0748415,0.0749668,1.48827,
-0.0697036,0.0753063,1.48918,
-0.0650253,0.075577,1.49005,
-0.06086,0.0757807,1.49085,
-0.0562659,0.0759596,1.49174,
-0.0503127,0.0761357,1.49292,
-0.0443503,0.0762593,1.4941,
-0.0383812,0.0763318,1.49527,
-0.0341893,0.0763448,1.49609,
-0.0300829,0.0763179,1.49692,
-0.0259705,0.0762524,1.49777,
-0.0222953,0.0761616,1.49854,
-0.0186566,0.0760393,1.49931,
-0.0150224,0.0758828,1.50009,
-0.0114279,0.0757086,1.50085,
-0.00776154,0.0755238,1.5016,
-0.00244577,0.0752344,1.50267,
0.00278859,0.074924,1.50374,
0.00897021,0.07452,1.50504,
0.014718,0.0740832,1.50632,
0.0202181,0.073582,1.50761,
0.0245493,0.0731091,1.50863,
0.0285991,0.0725978,1.50952,
0.0329928,0.0719978,1.51042,
0.0381869,0.0712515,1.51143,
0.0433807,0.0704679,1.51242,
0.0485658,0.0696517,1.51339,
0.0537789,0.0688047,1.51434,
