CFD-a,CFD-a.1,SIM-a,SIM-a.1,CFD-b,CFD-b.1,SIM-b,SIM-b.1,CFD-c,CFD-c.1,SIM-c,SIM-c.1,CFD-d,CFD-d.1,SIM-d,SIM-d.1,CFD-e,CFD-e.1,SIM-e,SIM-e.1
0.03981,14850.2,0.03981,29094.15172,0.03703,12822.8,0.03703,25933.93533,0.03931,12022.6,0.03931,21185.36833,0.0462,15572.6,0.0462,29011.715835000003,0.05139,16791.0,0.05139,29005.172570000002
0.04002,14655.2,0.04002,28969.724635,0.03732,12712.3,0.03732,25774.20687,0.0394,11923.6,0.0394,20980.10434,0.04664,15424.400000000001,0.04664,28886.71942,0.05211,16681.3,0.05211,28877.72114
0.04073,14491.5,0.04073,28845.29755,0.03782,12601.8,0.03782,25538.572595,0.03997,11824.6,0.03997,20781.34087,0.04728,15276.2,0.04728,28763.84962,0.05267,16571.6,0.05267,28753.220445
0.04098,14327.8,0.04098,28722.315329999998,0.03844,12464.8,0.03844,25302.93832,0.04062,11628.0,0.04062,20582.577400000002,0.04779,15144.5,0.04779,28640.97982,0.0535,16449.0,0.0535,28628.71975
0.04164,14186.5,0.04164,28599.33311,0.03863,12327.8,0.03863,25148.516330000002,0.04071,11511.6,0.04071,20383.81393,0.04843,15012.8,0.04843,28520.097835,0.05401,16326.4,0.05401,28506.932815
0.04197,14045.2,0.04197,28477.733679999998,0.03945,12042.0,0.03945,24994.09434,0.04133,11395.2,0.04133,20095.281515000002,0.04891,14892.7,0.04891,28399.21585,0.05486,16215.599999999999,0.05486,28385.14588
0.04254,13931.900000000001,0.04254,28356.13425,0.03954,11907.8,0.03954,24839.67235,0.042,11286.3,0.042,19806.7491,0.04953,14772.6,0.04953,28280.19921,0.0554,16104.8,0.0554,28265.865325
0.04297,13818.6,0.04297,28235.86281,0.04037,11773.6,0.04037,24612.07466,0.04206,11177.4,0.04206,19620.690876666667,0.05002,14653.5,0.05002,28161.18257,0.05619,15994.3,0.05619,28146.58477
0.04342,13671.2,0.04342,28115.59137,0.04063,11668.1,0.04063,24384.47697,0.04283,10950.8,0.04283,19434.632653333334,0.05065,14534.4,0.05065,28043.922814999998,0.05682,15883.8,0.05682,28029.628355
0.04411,13523.8,0.04411,27996.599459999998,0.04134,11562.6,0.04134,24160.939645,0.04329,10844.4,0.04329,19248.57443,0.0511,14421.9,0.0511,27926.66306,0.05749,15739.8,0.05749,27912.67194
0.0443,13437.6,0.0443,27877.60755,0.04171,11460.1,0.04171,23937.40232,0.04359,10738.0,0.04359,19068.685120000002,0.05177,14309.4,0.05177,27811.063905,0.05826,15595.8,0.05826,27797.878940000002
0.04516,13351.4,0.04516,27642.09693,0.04231,11357.6,0.04231,23717.94163,0.04439,10516.8,0.04439,18888.79581,0.05217,14188.599999999999,0.05217,27695.46475,0.05878,15456.0,0.05878,27683.08594
0.04532,13265.2,0.04532,27525.5401,0.04278,11224.3,0.04278,23498.48094,0.04458,10394.0,0.04458,18708.9065,0.05294,14067.8,0.05294,27581.440499999997,0.0598,15316.2,0.0598,27570.314065
0.04601,13131.400000000001,0.04601,27408.98327,0.0433,11091.0,0.0433,23283.104635000003,0.04526,10271.2,0.04526,18448.115120000002,0.05322,13912.5,0.05322,27467.41625,0.06003,15239.266666666666,0.06003,27457.54219
0.0464,12997.6,0.0464,27293.59104,0.04385,10965.0,0.04385,23067.72833,0.04587,10169.2,0.04587,18187.32374,0.05417,13757.2,0.05417,27354.89041,0.06127,15162.333333333334,0.06127,27235.788
0.04685,12854.2,0.04685,27178.19881,0.04428,10839.0,0.04428,22856.43605,0.04609,10067.2,0.04609,18019.340856666666,0.05426,13664.2,0.05426,27242.36457,0.06142,15085.4,0.06142,27126.693095000002
0.04745,12710.8,0.04745,27063.940970000003,0.0449,10728.5,0.0449,22645.14377,0.04696,9804.8,0.04696,17851.357973333335,0.05528,13571.2,0.05528,27020.17288,0.06249,14946.4,0.06249,27017.59819
0.04768,12619.0,0.04768,26949.68313,0.04528,10618.0,0.04528,22437.927515,0.04715,9695.3,0.04715,17683.37509,0.0554,13478.2,0.0554,26910.44567,0.063,14807.4,0.063,26910.184905000002
0.04851,12527.199999999999,0.04851,26723.38236,0.04595,10499.3,0.04595,22230.71126,0.04788,9585.8,0.04788,17439.981305,0.05629,13355.6,0.05629,26800.71846,0.06369,14649.3,0.06369,26802.77162
0.04852,12435.4,0.04852,26611.315264999997,0.04626,10380.6,0.04626,22027.555875,0.04843,9481.599999999999,0.04843,17196.58752,0.05663,13233.0,0.05663,26692.30475,0.0646,14491.2,0.0646,26696.94984
0.04932,12295.7,0.04932,26499.24817,0.047,10269.6,0.047,21824.40049,0.04881,9377.4,0.04881,16961.529965,0.05729,13113.2,0.05729,26583.89104,0.06487,14404.800000000001,0.06487,26591.12806
0.04962,12156.0,0.04962,26388.242749999998,0.04726,10158.6,0.04726,21625.28422,0.04971,9279.3,0.04971,16726.47241,0.05795,12993.4,0.05795,26476.741159999998,0.06603,14318.4,0.06603,26382.50559
0.05013,12026.3,0.05013,26277.23733,0.04803,10053.900000000001,0.04803,21426.16795,0.04974,9181.2,0.04974,16575.15861,0.05827,12904.4,0.05827,26369.59128,0.06626,14232.0,0.06626,26279.631985
0.05081,11896.6,0.05081,26167.274084999997,0.04832,9949.2,0.04832,21231.06298,0.05068,8981.0,0.05068,16423.84481,0.05925,12815.4,0.05925,26157.72949,0.06717,14137.7,0.06717,26176.75838
0.05093,11809.4,0.05093,26057.31084,0.04907,9849.8,0.04907,21035.95801,0.05099,8879.3,0.05099,16272.53101,0.05929,12726.4,0.05929,26052.977,0.06795,14043.4,0.06795,26075.256575
0.05172,11722.2,0.05172,25839.43359,0.0494,9750.4,0.0494,20844.831005,0.05162,8777.6,0.05162,16053.39506,0.06021,12581.9,0.06021,25948.22451,0.0683,13987.266666666666,0.0683,25973.75477
0.05201,11635.0,0.05201,25731.503695,0.05009,9650.5,0.05009,20653.704,0.05227,8684.8,0.05227,15834.25911,0.06066,12437.4,0.06066,25844.61363,0.06942,13931.133333333333,0.06942,25773.37562
0.05251,11533.2,0.05251,25623.5738,0.05051,9550.6,0.05051,20466.51665,0.05258,8592.0,0.05258,15622.705025,0.06116,12303.8,0.06116,25741.00275,0.06964,13875.0,0.06964,25674.44425
0.05324,11431.4,0.05324,25516.638195,0.05111,9437.8,0.05111,20279.3293,0.05355,8487.4,0.05355,15411.15094,0.06209,12170.2,0.06209,25638.50003,0.07052,13756.6,0.07052,25575.51288
0.05328,11364.133333333333,0.05328,25409.70259,0.05159,9325.0,0.05159,20096.03881,0.05358,8382.8,0.05358,15275.001443333333,0.0621,12087.733333333334,0.0621,25535.99731,0.07129,13638.2,0.07129,25477.790585
0.05405,11296.866666666667,0.05405,25197.79367,0.05213,9215.2,0.05213,19912.74832,0.05461,8175.4,0.05461,15138.851946666668,0.06302,12005.266666666666,0.06302,25333.14726,0.0716,13528.533333333335,0.0716,25380.06829
0.05446,11229.6,0.05446,25092.80831,0.05271,9105.4,0.05271,19733.30794,0.05483,8071.7,0.05483,15002.70245,0.0636,11922.8,0.0636,25232.77212,0.07268,13418.866666666667,0.07268,25186.95235
0.05482,11147.266666666666,0.05482,24987.82295,0.05315,8994.2,0.05315,19553.86756,0.05571,7968.0,0.05571,14805.55821,0.06395,11844.8,0.06395,25132.39698,0.0731,13309.2,0.0731,25091.517855
0.05558,11064.933333333334,0.05558,24779.76829,0.05389,8883.0,0.05389,19378.227014999997,0.05611,7870.9,0.05611,14608.41397,0.06486,11766.8,0.06486,24933.69551,0.07374,13164.2,0.07374,24996.08336
0.0557,10982.6,0.0557,24676.68879,0.05416,8778.6,0.05416,19202.58647,0.05681,7773.8,0.05681,14418.103234999999,0.06517,11688.8,0.06517,24835.345820000002,0.07477,13019.2,0.07477,24901.73496
0.05633,10848.6,0.05633,24573.60929,0.05515,8674.2,0.05515,19030.69244,0.05739,7670.700000000001,0.05739,14227.7925,0.06576,11621.733333333334,0.06576,24736.99613,0.07479,12928.866666666667,0.07479,24807.38656
0.05695,10714.6,0.05695,24471.46814,0.05516,8625.266666666666,0.05516,18858.79841,0.05791,7567.6,0.05791,14044.07299,0.06665,11554.666666666666,0.06665,24542.25589,0.07583,12838.533333333335,0.07583,24620.79342
0.05708,10634.800000000001,0.05708,24369.32699,0.05617,8576.333333333334,0.05617,18522.39139,0.05867,7484.6,0.05867,13860.35348,0.06681,11487.6,0.06681,24445.84551,0.07655,12748.2,0.07655,24528.517185
0.05782,10555.0,0.05782,24166.90374,0.05633,8527.4,0.05633,18357.82017,0.05902,7401.6,0.05902,13682.98785,0.06754,11424.466666666667,0.06754,24349.43513,0.07685,12645.0,0.07685,24436.24095
0.05833,10475.2,0.05833,24066.613345,0.05717,8424.2,0.05717,18193.24895,0.05995,7340.5,0.05995,13505.62222,0.06842,11361.333333333334,0.06842,24158.49724,0.07787,12541.800000000001,0.07787,24253.67116
0.05856,10396.533333333335,0.05856,23966.32295,0.05752,8321.0,0.05752,18032.249855000002,0.06018,7279.4,0.06018,13334.378639999999,0.06843,11298.2,0.06843,24063.95274,0.07837,12438.6,0.07837,24163.350879999998
0.05929,10317.866666666667,0.05929,23767.56904,0.05817,8224.9,0.05817,17871.25076,0.06123,7214.5,0.06123,13163.13506,0.06929,11198.1,0.06929,23969.40824,0.07888,12349.533333333333,0.07888,24073.0306
0.05972,10239.2,0.05972,23669.098124999997,0.05878,8128.8,0.05878,17713.762069999997,0.06136,7149.6,0.06136,12997.78765,0.07012,11098.0,0.07012,23875.772405,0.07988,12260.466666666667,0.07988,23894.2698
0.06002,10175.6,0.06002,23570.62721,0.05916,8057.4,0.05916,17556.27338,0.06251,7071.700000000001,0.06251,12832.44024,0.07015,11039.266666666666,0.07015,23782.13657,0.08029,12171.4,0.08029,23805.80637
0.06074,10112.0,0.06074,23375.48339,0.06007,7986.0,0.06007,17402.232085,0.06254,6993.8,0.06254,12725.993003333333,0.07101,10980.533333333333,0.07101,23596.6528,0.08086,12093.666666666666,0.08086,23717.34294
0.06107,10048.4,0.06107,23278.803740000003,0.06016,7941.666666666667,0.06016,17248.19079,0.06371,6841.0,0.06371,12619.545766666666,0.0718,10921.8,0.0718,23504.79112,0.08184,12015.933333333334,0.08184,23542.20753
0.06146,9986.333333333334,0.06146,23182.12409,0.06115,7897.333333333333,0.06115,16946.87502,0.0638,6774.1,0.0638,12513.09853,0.07186,10865.099999999999,0.07186,23412.92944,0.08229,11938.2,0.08229,23455.51575
0.06217,9924.266666666666,0.06217,22990.53631,0.06144,7853.0,0.06144,16799.535805,0.06488,6707.2,0.06488,12358.89111,0.0727,10808.4,0.0727,23230.94067,0.08281,11878.933333333334,0.08281,23368.82397
0.06249,9862.2,0.06249,22895.621915,0.06214,7756.0,0.06214,16652.19659,0.06508,6642.5,0.06508,12204.68369,0.07354,10751.7,0.07354,23050.66229,0.08378,11819.666666666666,0.08378,23197.1554
0.06288,9802.800000000001,0.06288,22800.70752,0.0629,7659.0,0.0629,16508.110795,0.06616,6577.8,0.06616,12055.733235,0.07359,10695.0,0.07359,22961.366840000002,0.08433,11760.4,0.08433,23112.161375
0.06359,9743.4,0.06359,22612.62551,0.06313,7599.8,0.06313,16364.025,0.06637,6496.700000000001,0.06637,11906.78278,0.07437,10620.4,0.07437,22872.07139,0.08473,11706.866666666667,0.08473,23027.16735
0.06383,9684.0,0.06383,22519.451930000003,0.06412,7540.599999999999,0.06412,16082.22918,0.06743,6415.6,0.06743,11762.889534999998,0.0752,10545.800000000001,0.0752,22695.14636,0.08568,11653.333333333332,0.08568,22858.82758
0.06429,9621.2,0.06429,22426.27835,0.06438,7481.4,0.06438,15944.453485,0.06765,6354.1,0.06765,11618.99629,0.07536,10471.2,0.07536,22607.50653,0.08638,11599.8,0.08638,22775.466695000003
0.06499,9558.4,0.06499,22241.65436,0.0651,7405.0,0.0651,15806.67779,0.06873,6292.6,0.06873,11479.967255,0.07602,10393.133333333333,0.07602,22519.8667,0.08662,11533.066666666666,0.08662,22692.10581
0.0652,9495.6,0.0652,22150.198210000002,0.0659,7328.6,0.0659,15671.958715,0.06894,6209.6,0.06894,11340.93822,0.07683,10315.066666666668,0.07683,22346.21287,0.08755,11466.333333333334,0.08755,22526.97357
0.06569,9436.733333333334,0.06569,22058.74206,0.06608,7278.266666666667,0.06608,15537.23964,0.07019,6126.6,0.07019,11206.58711,0.07711,10237.0,0.07711,22260.18956,0.08834,11399.6,0.08834,22445.188804999998
0.06638,9377.866666666667,0.06638,21877.53008,0.06707,7227.933333333333,0.06707,15273.78394,0.07023,6085.066666666667,0.07023,11072.236,0.07765,10153.6,0.07765,22174.16625,0.08848,11347.95,0.08848,22363.40404
0.06654,9319.0,0.06654,21787.768635,0.06732,7177.6,0.06732,15144.98227,0.07152,6043.533333333334,0.07152,10812.5304,0.07845,10070.199999999999,0.07845,22003.70904,0.08939,11296.3,0.08939,22201.37193
0.06707,9260.266666666666,0.06707,21698.00719,0.06805,7111.1,0.06805,15016.1806,0.07165,6002.0,0.07165,10687.00287,0.07886,9986.8,0.07886,21919.266575,0.09031,11244.65,0.09031,22040.85322
0.06775,9201.533333333333,0.06775,21520.16223,0.0687,7044.6,0.0687,14890.240535,0.07282,5949.9,0.07282,10561.47534,0.07925,9919.933333333332,0.07925,21834.82411,0.09038,11193.0,0.09038,21961.339225
0.06804,9142.8,0.06804,21432.073170000003,0.06903,7000.466666666667,0.06903,14764.30047,0.07314,5897.8,0.07314,10440.10648,0.08005,9853.066666666668,0.08005,21667.49501,0.09121,11132.6,0.09121,21881.82523
0.06843,9085.933333333332,0.06843,21343.98411,0.07001,6956.333333333333,0.07001,14518.0155,0.07411,5850.0,0.07411,10318.73762,0.08065,9786.2,0.08065,21584.600445,0.09211,11072.199999999999,0.09211,21724.26632
0.06911,9029.066666666668,0.06911,21169.4617,0.07014,6912.2,0.07014,14397.60726,0.07461,5802.2,0.07461,10201.367145,0.08084,9728.85,0.08084,21501.70588,0.09255,11011.8,0.09255,21646.21113
0.06947,8972.2,0.06947,21083.022839999998,0.07099,6836.4,0.07099,14277.19902,0.07541,5747.7,0.07541,10083.99667,0.08163,9671.5,0.08163,21337.44134,0.09301,10969.0,0.09301,21568.15594
0.06979,8914.133333333333,0.06979,20996.58398,0.07168,6760.6,0.07168,14159.462425,0.07602,5693.2,0.07602,9970.47047,0.08241,9614.15,0.08241,21174.68654,0.0939,10926.2,0.0939,21413.47444
0.07046,8856.066666666668,0.07046,20825.33986,0.07197,6717.266666666667,0.07197,14041.72583,0.0767,5629.1,0.0767,9856.94427,0.08258,9556.8,0.08258,21094.056754999998,0.09478,10883.4,0.09478,21260.20303
0.07089,8798.0,0.07089,20740.529035,0.07295,6673.933333333333,0.07295,13811.47237,0.07751,5565.0,0.07751,9747.114215,0.08319,9486.733333333334,0.08319,21013.42697,0.09479,10840.6,0.09479,21184.263385
0.07113,8734.066666666668,0.07113,20655.71821,0.0733,6630.6,0.0733,13698.894605,0.078,5494.4,0.078,9637.28416,0.08396,9416.666666666666,0.08396,20853.64856,0.09566,10782.533333333333,0.09566,21108.32374
0.0718,8670.133333333333,0.0718,20487.70796,0.07392,6587.8,0.07392,13586.31684,0.07906,5423.8,0.07906,9531.00795,0.08455,9346.6,0.08455,20774.493055,0.09653,10724.466666666667,0.09653,20957.81926
0.07235,8606.2,0.07235,20404.502914999997,0.0749,6545.0,0.0749,13366.13931,0.0793,5374.8,0.0793,9424.73174,0.08474,9287.4,0.08474,20695.33755,0.09723,10666.4,0.09723,20883.246124999998
0.07247,8561.85,0.07247,20321.29787,0.07505,6502.2,0.07505,13258.48055,0.08061,5325.8,0.08061,9219.01369,0.0855,9228.2,0.0855,20538.48049,0.0974,10623.5,0.0974,20808.67299
0.07313,8517.5,0.07313,20156.4768,0.07588,6450.733333333334,0.07588,13150.82179,0.08075,5276.8,0.08075,9119.440644999999,0.08627,9169.0,0.08627,20383.06421,0.09827,10580.599999999999,0.09827,20660.86889
0.07379,8473.15,0.07379,19993.23343,0.07685,6399.266666666666,0.07685,12940.24832,0.08191,5206.200000000001,0.08191,9019.8676,0.08651,9109.8,0.08651,20306.07,0.09912,10537.699999999999,0.09912,20514.39149
0.07389,8428.8,0.07389,19912.394935,0.07692,6347.8,0.07692,12837.276675000001,0.08243,5135.6,0.08243,8923.454600000001,0.08703,9035.8,0.08703,20229.07579,0.09963,10494.8,0.09963,20441.808665
0.07445,8368.6,0.07445,19831.55644,0.07783,6278.200000000001,0.07783,12734.30503,0.08322,5069.8,0.08322,8827.0416,0.08779,8961.8,0.08779,20076.5025,0.09998,10439.0,0.09998,20369.22584
0.0751,8308.4,0.0751,19671.43447,0.07871,6208.6,0.07871,12633.592605,0.084,5004.0,0.084,8733.667809999999,0.08848,8887.8,0.08848,20000.91717,0.10083,10383.2,0.10083,20225.35742
0.0755,8248.2,0.0755,19592.145255,0.07881,6159.933333333333,0.07881,12532.88018,0.08452,4958.2,0.08452,8640.29402,0.08854,8843.05,0.08854,19925.33184,0.10168,10327.4,0.10168,20082.77216
0.07576,8206.5,0.07576,19512.85604,0.07978,6111.266666666667,0.07978,12335.86419,0.08554,4912.4,0.08554,8549.84348,0.08929,8798.3,0.08929,19775.55148,0.10207,10271.6,0.10207,20012.11427
0.07641,8164.8,0.07641,19355.80967,0.08053,6062.6,0.08053,12239.506949999999,0.08583,4863.6,0.08583,8459.39294,0.09004,8753.55,0.09004,19627.14929,0.10252,10212.75,0.10252,19941.45638
0.07706,8123.1,0.07706,19200.28379,0.08076,6011.400000000001,0.08076,12143.14971,0.08714,4814.8,0.08714,8284.11593,0.09053,8708.8,0.09053,19553.63125,0.10336,10153.900000000001,0.10336,19801.39678
0.07711,8081.4,0.07711,19123.27527,0.08173,5960.2,0.08173,11954.63158,0.08845,4766.5,0.08845,8114.2496,0.09079,8667.55,0.09079,19480.11321,0.10419,10095.050000000001,0.10419,19662.58033
0.07771,8029.933333333333,0.07771,19046.26675,0.08232,5909.0,0.08232,11862.41922,0.08876,4718.2,0.08876,8031.91944,0.09153,8626.3,0.09153,19334.43136,0.10457,10036.2,0.10457,19593.787360000002
0.07836,7978.466666666666,0.07836,18893.74689,0.08271,5868.4,0.08271,11770.20686,0.08977,4668.9,0.08977,7949.58928,0.09227,8585.05,0.09227,19190.09203,0.10502,9979.1,0.10502,19524.99439
0.07873,7927.0,0.07873,18818.22967,0.08368,5827.8,0.08368,11589.77487,0.09053,4619.6,0.09053,7869.763985,0.09258,8543.8,0.09258,19118.58777,0.10585,9922.0,0.10585,19388.62658
0.079,7885.75,0.079,18742.71245,0.08414,5787.2,0.08414,11501.506,0.09108,4572.1,0.09108,7789.93869,0.093,8503.15,0.093,19047.08351,0.10667,9864.9,0.10667,19253.46474
0.07964,7844.5,0.07964,18593.15163,0.08466,5735.8,0.08466,11413.23713,0.09214,4524.6,0.09214,7712.524135,0.09374,8462.5,0.09374,18905.3943,0.10713,9807.8,0.10713,19186.480875
0.08028,7803.25,0.08028,18445.05262,0.08564,5684.4,0.08564,11240.49742,0.0924,4500.733333333334,0.0924,7635.10958,0.09447,8421.85,0.09447,18765.01294,0.10749,9763.519999999999,0.10749,19119.49701
0.08037,7762.0,0.08037,18371.728055,0.08606,5633.0,0.08606,11155.979545,0.09371,4476.866666666667,0.09371,7484.92141,0.09473,8381.2,0.09473,18695.4705,0.10831,9719.24,0.10831,18986.71173
0.08092,7716.866666666667,0.08092,18298.40349,0.08661,5594.666666666667,0.08661,11071.46167,0.09385,4453.0,0.09385,7412.06122,0.0952,8341.2,0.0952,18625.92806,0.10912,9674.96,0.10912,18855.09747
0.08156,7671.733333333334,0.08156,18153.19231,0.08759,5556.333333333333,0.08759,10906.03807,0.09503,4418.8,0.09503,7339.20103,0.09593,8301.2,0.09593,18488.12838,0.10993,9630.68,0.10993,18724.64298
0.0821,7626.6,0.0821,18081.29972,0.08793,5518.0,0.08793,10825.08749,0.09572,4384.6,0.09572,7268.491715,0.09665,8261.2,0.09665,18351.60267,0.10996,9586.4,0.10996,18659.990084999998
0.0822,7580.25,0.0822,18009.40713,0.08856,5469.533333333334,0.08856,10744.13691,0.09635,4351.3,0.09635,7197.7824,0.09688,8221.2,0.09688,18283.97126,0.11073,9541.25,0.11073,18595.33719
0.08283,7533.9,0.08283,17867.03593,0.08954,5421.066666666667,0.08954,10585.67067,0.09767,4318.0,0.09767,7129.144315,0.09737,8178.85,0.09737,18216.33985,0.11154,9496.099999999999,0.11154,18467.16924
0.08346,7487.55,0.08346,17726.06666,0.08987,5372.6,0.08987,10508.112304999999,0.09768,4288.466666666666,0.09768,7060.50623,0.09809,8136.5,0.09809,18082.3288,0.11234,9450.949999999999,0.11234,18340.12839
0.08398,7441.2,0.08398,17656.276960000003,0.09052,5324.2,0.09052,10430.55394,0.099,4258.933333333333,0.099,6927.21977,0.09881,8094.150000000001,0.09881,17949.55855,0.11274,9405.8,0.11274,18277.166225
0.0841,7397.1,0.0841,17586.48726,0.09149,5275.8,0.09149,10278.70339,0.09977,4229.4,0.09977,6862.49812,0.09906,8051.8,0.09906,17883.788345,0.11314,9353.949999999999,0.11314,18214.20406
0.08473,7353.0,0.08473,17448.28568,0.09182,5227.4,0.09182,10204.37057,0.10032,4195.333333333333,0.10032,6797.77647,0.09953,8010.25,0.09953,17818.01814,0.11393,9302.099999999999,0.11393,18089.38582
0.08535,7308.9,0.08535,17311.44978,0.09247,5192.333333333333,0.09247,10130.03775,0.10165,4161.266666666666,0.10165,6672.03578,0.10024,7968.700000000001,0.10024,17687.69668,0.11473,9250.25,0.11473,17965.66339
0.08596,7264.8,0.08596,17243.708615,0.09345,5157.266666666666,0.09345,9984.47778,0.10192,4127.2,0.10192,6610.949305,0.10095,7927.150000000001,0.10095,17558.58336,0.11546,9198.4,0.11546,17904.34499
0.08598,7229.72,0.08598,17175.96745,0.09363,5122.2,0.09363,9913.211995,0.10298,4078.2,0.10298,6549.86283,0.10132,7885.6,0.10132,17494.625365,0.11551,9151.119999999999,0.11551,17843.02659
0.08661,7194.64,0.08661,17041.82659,0.09443,5093.933333333333,0.09443,9841.94621,0.10402,4029.2,0.10402,6490.495525,0.10166,7851.56,0.10166,17430.66737,0.1163,9103.84,0.1163,17721.46537
0.08723,7159.5599999999995,0.08723,16909.01505,0.0954,5065.666666666666,0.0954,9702.36775,0.10431,4000.133333333333,0.10431,6431.12822,0.10237,7817.52,0.10237,17303.93803,0.11709,9056.56,0.11709,17600.9698
0.08786,7124.48,0.08786,16777.52073,0.0955,5037.4,0.0955,9634.01837,0.10564,3971.0666666666666,0.10564,6315.7078,0.10308,7783.48,0.10308,17178.38466,0.11787,9009.28,0.11787,17481.53006
0.08794,7089.4,0.08794,16712.426105,0.09638,5012.866666666667,0.09638,9565.66899,0.10618,3942.0,0.10618,6259.595105,0.10378,7749.44,0.10378,17053.99664,0.11828,8962.0,0.11828,17422.33324
0.08848,7048.349999999999,0.08848,16647.33148,0.09736,4988.333333333333,0.09736,9431.77843,0.10697,3914.4666666666667,0.10697,6203.48241,0.10387,7715.4,0.10387,16992.380015000002,0.11865,8922.8,0.11865,17363.13642
