cfd-a,cfd-a,sim-a,sim-a,cfd-b,cfd-b,sim-b,sim-b,cfd-c,cfd-c,sim-c,sim-c,cfd-d,cfd-d,sim-d,sim-d,cfd-e,cfd-e,sim-e,sim-e
,,2.68539,0.08564,,,5.7505,0.02694,,,8.90146,0.00131,,,2.73267,0.12702,,,2.7702,0.16875
,,2.68633,0.08564,,,5.75245,0.02694,,,8.90441,0.00131,,,2.73361,0.12702,,,2.77114,0.16875
,,2.68728,0.08564,,,5.7544,0.02694,,,8.90736,0.00131,,,2.73456,0.12702,,,2.77209,0.16875
,,2.68822,0.08564,,,5.75635,0.02694,,,8.91031,0.00131,,,2.73551,0.12702,,,2.77304,0.16876
,,2.68917,0.08564,,,5.7583,0.02694,,,8.91326,0.00131,,,2.73645,0.12702,,,2.77398,0.16876
,,2.69011,0.08564,,,5.76024,0.02694,,,8.91621,0.00131,,,2.7374,0.12703,,,2.77493,0.16876
,,2.69106,0.08564,,,5.76219,0.02694,,,8.91916,0.00131,,,2.73834,0.12703,,,2.77588,0.16876
,,2.692,0.08565,,,5.76414,0.02694,,,8.92211,0.00131,,,2.73929,0.12703,,,2.77682,0.16876
,,2.69295,0.08565,,,5.76609,0.02694,,,8.92506,0.00131,,,2.74023,0.12703,,,2.77777,0.16877
,,2.69389,0.08565,,,5.76804,0.02694,,,8.92801,0.00131,,,2.74118,0.12703,,,2.77872,0.16877
,,2.69483,0.08565,,,5.76999,0.02694,,,8.93096,0.00131,,,2.74213,0.12703,,,2.77966,0.16877
,,2.69578,0.08565,,,5.77193,0.02694,,,8.93391,0.00131,,,2.74307,0.12703,,,2.78061,0.16877
,,2.69672,0.08565,,,5.77388,0.02694,,,8.93686,0.00131,,,2.74402,0.12703,,,2.78156,0.16877
,,2.69767,0.08565,,,5.77583,0.02694,,,8.93981,0.00131,,,2.74496,0.12704,,,2.7825,0.16878
,,2.69861,0.08565,,,5.77778,0.02694,,,8.94276,0.00131,,,2.74591,0.12704,,,2.78345,0.16878
,,2.69956,0.08565,,,5.77973,0.02694,,,8.94571,0.00131,,,2.74686,0.12704,,,2.7844,0.16878
,,2.7005,0.08565,,,5.78168,0.02694,,,8.94866,0.00131,,,2.7478,0.12704,,,2.78534,0.16878
,,2.70145,0.08565,,,5.78362,0.02694,,,8.95161,0.00131,,,2.74875,0.12704,,,2.78629,0.16878
,,2.70239,0.08565,,,5.78557,0.02694,,,8.95456,0.00131,,,2.74969,0.12704,,,2.78724,0.16879
,,2.70334,0.08565,,,5.78752,0.02694,,,8.95751,0.00131,,,2.75064,0.12704,,,2.78819,0.16879
,,2.70428,0.08565,,,5.78947,0.02694,,,8.96046,0.00131,,,2.75159,0.12704,,,2.78913,0.16879
,,2.70523,0.08565,,,5.79142,0.02694,,,8.96341,0.00131,,,2.75253,0.12705,,,2.79008,0.16879
,,2.70617,0.08565,,,5.79337,0.02694,,,8.96636,0.00131,,,2.75348,0.12705,,,2.79103,0.16879
,,2.70712,0.08565,,,5.79531,0.02694,,,8.96931,0.00131,,,2.75442,0.12705,,,2.79197,0.1688
,,2.70806,0.08566,,,5.79726,0.02694,,,8.97226,0.00131,,,2.75537,0.12705,,,2.79292,0.1688
,,2.70901,0.08566,,,5.79921,0.02695,,,8.97521,0.00131,,,2.75632,0.12705,,,2.79387,0.1688
,,2.70995,0.08566,,,5.80116,0.02695,,,8.97816,0.00131,,,2.75726,0.12705,,,2.79481,0.1688
,,2.7109,0.08566,,,5.80311,0.02695,,,8.98111,0.00131,,,2.75821,0.12705,,,2.79576,0.1688
,,2.71184,0.08566,,,5.80506,0.02695,,,8.98406,0.00131,,,2.75915,0.12705,,,2.79671,0.16881
,,2.71279,0.08566,,,5.807,0.02695,,,8.98701,0.00131,,,2.7601,0.12706,,,2.79765,0.16881
,,2.71373,0.08566,,,5.80895,0.02695,,,8.98996,0.00131,,,2.76105,0.12706,,,2.7986,0.16881
,,2.71468,0.08566,,,5.8109,0.02695,,,8.99291,0.00131,,,2.76199,0.12706,,,2.79955,0.16881
,,2.71562,0.08566,,,5.81285,0.02695,,,8.99586,0.00131,,,2.76294,0.12706,,,2.8005,0.16881
,,2.71657,0.08566,,,5.8148,0.02695,,,8.99881,0.00131,,,2.76389,0.12706,,,2.80144,0.16882
,,2.71751,0.08566,,,5.81675,0.02695,,,9.00176,0.00131,,,2.76483,0.12706,,,2.80239,0.16882
,,2.71846,0.08566,,,5.8187,0.02695,,,9.00471,0.00131,,,2.76578,0.12706,,,2.80334,0.16882
,,2.7194,0.08566,,,5.82064,0.02695,,,9.00766,0.00131,,,2.76672,0.12706,,,2.80428,0.16882
,,2.72035,0.08566,,,5.82259,0.02695,,,9.01061,0.00131,,,2.76767,0.12707,,,2.80523,0.16883
,,2.72129,0.08566,,,5.82454,0.02695,,,9.01356,0.00131,,,2.76862,0.12707,,,2.80618,0.16883
,,2.72224,0.08566,,,5.82649,0.02695,,,9.01651,0.00131,,,2.76956,0.12707,,,2.80713,0.16883
,,2.72319,0.08567,,,5.82844,0.02695,,,9.01946,0.00131,,,2.77051,0.12707,,,2.80807,0.16883
,,2.72413,0.08567,,,5.83039,0.02695,,,9.02241,0.00131,,,2.77146,0.12707,,,2.80902,0.16883
,,2.72508,0.08567,,,5.83234,0.02695,,,9.02536,0.00131,,,2.7724,0.12707,,,2.80997,0.16884
,,2.72602,0.08567,,,5.83428,0.02695,,,9.02831,0.00131,,,2.77335,0.12707,,,2.81091,0.16884
,,2.72697,0.08567,,,5.83623,0.02695,,,9.03126,0.00131,,,2.77429,0.12707,,,2.81186,0.16884
,,2.72791,0.08567,,,5.83818,0.02695,,,9.03421,0.00131,,,2.77524,0.12708,,,2.81281,0.16884
,,2.72886,0.08567,,,5.84013,0.02695,,,9.03716,0.00131,,,2.77619,0.12708,,,2.81376,0.16884
,,2.7298,0.08567,,,5.84208,0.02695,,,9.04012,0.00131,,,2.77713,0.12708,,,2.8147,0.16885
,,2.73075,0.08567,,,5.84403,0.02695,,,9.04307,0.00131,,,2.77808,0.12708,,,2.81565,0.16885
,,2.73169,0.08567,,,5.84598,0.02695,,,9.04602,0.00131,,,2.77903,0.12708,,,2.8166,0.16885
,,2.73264,0.08567,,,5.84793,0.02695,,,9.04897,0.00131,,,2.77997,0.12708,,,2.81755,0.16885
,,2.73358,0.08567,,,5.84988,0.02695,,,9.05192,0.00131,,,2.78092,0.12708,,,2.81849,0.16885
,,2.73453,0.08567,,,5.85182,0.02695,,,9.05487,0.00131,,,2.78187,0.12708,,,2.81944,0.16886
,,2.73548,0.08567,,,5.85377,0.02695,,,9.05782,0.00131,,,2.78281,0.12709,,,2.82039,0.16886
,,2.73642,0.08567,,,5.85572,0.02695,,,9.06077,0.00131,,,2.78376,0.12709,,,2.82134,0.16886
,,2.73737,0.08567,,,5.85767,0.02695,,,9.06372,0.00131,,,2.78471,0.12709,,,2.82228,0.16886
,,2.73831,0.08567,,,5.85962,0.02695,,,9.06667,0.00131,,,2.78565,0.12709,,,2.82323,0.16886
,,2.73926,0.08568,,,5.86157,0.02695,,,9.06962,0.00131,,,2.7866,0.12709,,,2.82418,0.16887
,,2.7402,0.08568,,,5.86352,0.02695,,,9.07257,0.00131,,,2.78755,0.12709,,,2.82513,0.16887
,,2.74115,0.08568,,,5.86547,0.02695,,,9.07552,0.00131,,,2.78849,0.12709,,,2.82607,0.16887
,,2.7421,0.08568,,,5.86742,0.02695,,,9.07847,0.00131,,,2.78944,0.12709,,,2.82702,0.16887
,,2.74304,0.08568,,,5.86937,0.02695,,,9.08142,0.00131,,,2.79039,0.1271,,,2.82797,0.16887
,,2.74399,0.08568,,,5.87131,0.02695,,,9.08437,0.00131,,,2.79133,0.1271,,,2.82892,0.16888
,,2.74493,0.08568,,,5.87326,0.02695,,,9.08732,0.00131,,,2.79228,0.1271,,,2.82986,0.16888
,,2.74588,0.08568,,,5.87521,0.02695,,,9.09027,0.00131,,,2.79323,0.1271,,,2.83081,0.16888
,,2.74682,0.08568,,,5.87716,0.02695,,,9.09322,0.00132,,,2.79417,0.1271,,,2.83176,0.16888
,,2.74777,0.08568,,,5.87911,0.02695,,,9.09618,0.00132,,,2.79512,0.1271,,,2.83271,0.16888
,,2.74872,0.08568,,,5.88106,0.02695,,,9.09913,0.00132,,,2.79607,0.1271,,,2.83365,0.16889
,,2.74966,0.08568,,,5.88301,0.02695,,,9.10208,0.00132,,,2.79701,0.1271,,,2.8346,0.16889
,,2.75061,0.08568,,,5.88496,0.02695,,,9.10503,0.00132,,,2.79796,0.12711,,,2.83555,0.16889
,,2.75155,0.08568,,,5.88691,0.02695,,,9.10798,0.00132,,,2.79891,0.12711,,,2.8365,0.16889
,,2.7525,0.08568,,,5.88886,0.02695,,,9.11093,0.00132,,,2.79986,0.12711,,,2.83745,0.16889
,,2.75344,0.08568,,,5.89081,0.02695,,,9.11388,0.00132,,,2.8008,0.12711,,,2.83839,0.1689
,,2.75439,0.08569,,,5.89276,0.02695,,,9.11683,0.00132,,,2.80175,0.12711,,,2.83934,0.1689
,,2.75534,0.08569,,,5.8947,0.02695,,,9.11978,0.00132,,,2.8027,0.12711,,,2.84029,0.1689
,,2.75628,0.08569,,,5.89665,0.02695,,,9.12273,0.00132,,,2.80364,0.12711,,,2.84124,0.1689
,,2.75723,0.08569,,,5.8986,0.02695,,,9.12568,0.00132,,,2.80459,0.12711,,,2.84218,0.1689
,,2.75817,0.08569,,,5.90055,0.02695,,,9.12863,0.00132,,,2.80554,0.12712,,,2.84313,0.16891
,,2.75912,0.08569,,,5.9025,0.02696,,,9.13159,0.00132,,,2.80648,0.12712,,,2.84408,0.16891
,,2.76007,0.08569,,,5.90445,0.02696,,,9.13454,0.00132,,,2.80743,0.12712,,,2.84503,0.16891
,,2.76101,0.08569,,,5.9064,0.02696,,,9.13749,0.00132,,,2.80838,0.12712,,,2.84598,0.16891
,,2.76196,0.08569,,,5.90835,0.02696,,,9.14044,0.00132,,,2.80933,0.12712,,,2.84692,0.16891
,,2.7629,0.08569,,,5.9103,0.02696,,,9.14339,0.00132,,,2.81027,0.12712,,,2.84787,0.16892
,,2.76385,0.08569,,,5.91225,0.02696,,,9.14634,0.00132,,,2.81122,0.12712,,,2.84882,0.16892
,,2.7648,0.08569,,,5.9142,0.02696,,,9.14929,0.00132,,,2.81217,0.12712,,,2.84977,0.16892
,,2.76574,0.08569,,,5.91615,0.02696,,,9.15224,0.00132,,,2.81311,0.12713,,,2.85072,0.16892
,,2.76669,0.08569,,,5.9181,0.02696,,,9.15519,0.00132,,,2.81406,0.12713,,,2.85166,0.16892
,,2.76764,0.08569,,,5.92005,0.02696,,,9.15814,0.00132,,,2.81501,0.12713,,,2.85261,0.16893
,,2.76858,0.08569,,,5.922,0.02696,,,9.16109,0.00132,,,2.81596,0.12713,,,2.85356,0.16893
,,2.76953,0.0857,,,5.92395,0.02696,,,9.16405,0.00132,,,2.8169,0.12713,,,2.85451,0.16893
,,2.77047,0.0857,,,5.92589,0.02696,,,9.167,0.00132,,,2.81785,0.12713,,,2.85546,0.16893
,,2.77142,0.0857,,,5.92784,0.02696,,,9.16995,0.00132,,,2.8188,0.12713,,,2.8564,0.16893
,,2.77237,0.0857,,,5.92979,0.02696,,,9.1729,0.00132,,,2.81974,0.12713,,,2.85735,0.16894
,,2.77331,0.0857,,,5.93174,0.02696,,,9.17585,0.00132,,,2.82069,0.12713,,,2.8583,0.16894
,,2.77426,0.0857,,,5.93369,0.02696,,,9.1788,0.00132,,,2.82164,0.12714,,,2.85925,0.16894
,,2.77521,0.0857,,,5.93564,0.02696,,,9.18175,0.00132,,,2.82259,0.12714,,,2.8602,0.16894
,,2.77615,0.0857,,,5.93759,0.02696,,,9.1847,0.00132,,,2.82353,0.12714,,,2.86114,0.16894
,,2.7771,0.0857,,,5.93954,0.02696,,,9.18765,0.00132,,,2.82448,0.12714,,,2.86209,0.16895
,,2.77804,0.0857,,,5.94149,0.02696,,,9.19061,0.00132,,,2.82543,0.12714,,,2.86304,0.16895
,,2.77899,0.0857,,,5.94344,0.02696,,,9.19356,0.00132,,,2.82638,0.12714,,,2.86399,0.16895
,,2.77994,0.0857,,,5.94539,0.02696,,,9.19651,0.00132,,,2.82732,0.12714,,,2.86494,0.16895
,,2.78088,0.0857,,,5.94734,0.02696,,,9.19946,0.00132,,,2.82827,0.12714,,,2.86589,0.16895
,,2.78183,0.0857,,,5.94929,0.02696,,,9.20241,0.00132,,,2.82922,0.12715,,,2.86683,0.16896
,,2.78278,0.0857,,,5.95124,0.02696,,,9.20536,0.00132,,,2.83017,0.12715,,,2.86778,0.16896
,,2.78372,0.0857,,,5.95319,0.02696,,,9.20831,0.00132,,,2.83111,0.12715,,,2.86873,0.16896
,,2.78467,0.0857,,,5.95514,0.02696,,,9.21126,0.00132,,,2.83206,0.12715,,,2.86968,0.16896
,,2.78562,0.08571,,,5.95709,0.02696,,,9.21422,0.00132,,,2.83301,0.12715,,,2.87063,0.16896
,,2.78656,0.08571,,,5.95904,0.02696,,,9.21717,0.00132,,,2.83396,0.12715,,,2.87158,0.16897
,,2.78751,0.08571,,,5.96099,0.02696,,,9.22012,0.00132,,,2.8349,0.12715,,,2.87252,0.16897
,,2.78846,0.08571,,,5.96294,0.02696,,,9.22307,0.00132,,,2.83585,0.12715,,,2.87347,0.16897
,,2.7894,0.08571,,,5.96489,0.02696,,,9.22602,0.00132,,,2.8368,0.12716,,,2.87442,0.16897
,,2.79035,0.08571,,,5.96684,0.02696,,,9.22897,0.00132,,,2.83775,0.12716,,,2.87537,0.16897
,,2.7913,0.08571,,,5.96879,0.02696,,,9.23192,0.00132,,,2.83869,0.12716,,,2.87632,0.16898
,,2.79224,0.08571,,,5.97074,0.02696,,,9.23488,0.00132,,,2.83964,0.12716,,,2.87727,0.16898
,,2.79319,0.08571,,,5.97269,0.02696,,,9.23783,0.00132,,,2.84059,0.12716,,,2.87821,0.16898
,,2.79414,0.08571,,,5.97464,0.02696,,,9.24078,0.00132,,,2.84154,0.12716,,,2.87916,0.16898
,,2.79508,0.08571,,,5.97659,0.02696,,,9.24373,0.00132,,,2.84248,0.12716,,,2.88011,0.16898
,,2.79603,0.08571,,,5.97854,0.02696,,,9.24668,0.00132,,,2.84343,0.12716,,,2.88106,0.16899
,,2.79698,0.08571,,,5.98049,0.02696,,,9.24963,0.00132,,,2.84438,0.12717,,,2.88201,0.16899
,,2.79792,0.08571,,,5.98244,0.02696,,,9.25258,0.00132,,,2.84533,0.12717,,,2.88296,0.16899
,,2.79887,0.08571,,,5.98439,0.02696,,,9.25554,0.00132,,,2.84627,0.12717,,,2.88391,0.16899
,,2.79982,0.08571,,,5.98634,0.02696,,,9.25849,0.00132,,,2.84722,0.12717,,,2.88485,0.16899
,,2.80076,0.08571,,,5.98829,0.02696,,,9.26144,0.00132,,,2.84817,0.12717,,,2.8858,0.169
,,2.80171,0.08572,,,5.99024,0.02696,,,9.26439,0.00132,,,2.84912,0.12717,,,2.88675,0.169
,,2.80266,0.08572,,,5.99219,0.02696,,,9.26734,0.00132,,,2.85007,0.12717,,,2.8877,0.169
,,2.8036,0.08572,,,5.99414,0.02696,,,9.27029,0.00132,,,2.85101,0.12717,,,2.88865,0.169
,,2.80455,0.08572,,,5.99609,0.02696,,,9.27325,0.00132,,,2.85196,0.12718,,,2.8896,0.169
,,2.8055,0.08572,,,5.99804,0.02696,,,9.2762,0.00132,,,2.85291,0.12718,,,2.89055,0.169
,,2.80644,0.08572,,,5.99999,0.02696,,,9.27915,0.00132,,,2.85386,0.12718,,,2.89149,0.16901
,,2.80739,0.08572,,,6.00194,0.02696,,,9.2821,0.00132,,,2.85481,0.12718,,,2.89244,0.16901
,,2.80834,0.08572,,,6.00389,0.02696,,,9.28505,0.00132,,,2.85575,0.12718,,,2.89339,0.16901
,,2.80928,0.08572,,,6.00584,0.02696,,,9.288,0.00132,,,2.8567,0.12718,,,2.89434,0.16901
,,2.81023,0.08572,,,6.00779,0.02697,,,9.29096,0.00132,,,2.85765,0.12718,,,2.89529,0.16901
,,2.81118,0.08572,,,6.00974,0.02697,,,9.29391,0.00132,,,2.8586,0.12718,,,2.89624,0.16902
,,2.81213,0.08572,,,6.01169,0.02697,,,9.29686,0.00132,,,2.85955,0.12718,,,2.89719,0.16902
,,2.81307,0.08572,,,6.01364,0.02697,,,9.29981,0.00132,,,2.86049,0.12719,,,2.89814,0.16902
,,2.81402,0.08572,,,6.01559,0.02697,,,9.30276,0.00132,,,2.86144,0.12719,,,2.89909,0.16902
,,2.81497,0.08572,,,6.01754,0.02697,,,9.30571,0.00132,,,2.86239,0.12719,,,2.90003,0.16902
,,2.81591,0.08572,,,6.01949,0.02697,,,9.30867,0.00132,,,2.86334,0.12719,,,2.90098,0.16903
,,2.81686,0.08573,,,6.02144,0.02697,,,9.31162,0.00132,,,2.86429,0.12719,,,2.90193,0.16903
,,2.81781,0.08573,,,6.02339,0.02697,,,9.31457,0.00132,,,2.86523,0.12719,,,2.90288,0.16903
,,2.81875,0.08573,,,6.02534,0.02697,,,9.31752,0.00132,,,2.86618,0.12719,,,2.90383,0.16903
,,2.8197,0.08573,,,6.02729,0.02697,,,9.32047,0.00132,,,2.86713,0.12719,,,2.90478,0.16903
,,2.82065,0.08573,,,6.02924,0.02697,,,9.32343,0.00132,,,2.86808,0.1272,,,2.90573,0.16904
,,2.8216,0.08573,,,6.03119,0.02697,,,9.32638,0.00132,,,2.86903,0.1272,,,2.90668,0.16904
,,2.82254,0.08573,,,6.03314,0.02697,,,9.32933,0.00132,,,2.86997,0.1272,,,2.90763,0.16904
,,2.82349,0.08573,,,6.03509,0.02697,,,9.33228,0.00132,,,2.87092,0.1272,,,2.90857,0.16904
,,2.82444,0.08573,,,6.03705,0.02697,,,9.33523,0.00132,,,2.87187,0.1272,,,2.90952,0.16904
,,2.82539,0.08573,,,6.039,0.02697,,,9.33819,0.00132,,,2.87282,0.1272,,,2.91047,0.16905
,,2.82633,0.08573,,,6.04095,0.02697,,,9.34114,0.00132,,,2.87377,0.1272,,,2.91142,0.16905
,,2.82728,0.08573,,,6.0429,0.02697,,,9.34409,0.00132,,,2.87472,0.1272,,,2.91237,0.16905
,,2.82823,0.08573,,,6.04485,0.02697,,,9.34704,0.00132,,,2.87566,0.12721,,,2.91332,0.16905
,,2.82917,0.08573,,,6.0468,0.02697,,,9.34999,0.00132,,,2.87661,0.12721,,,2.91427,0.16905
,,2.83012,0.08573,,,6.04875,0.02697,,,9.35295,0.00132,,,2.87756,0.12721,,,2.91522,0.16906
,,2.83107,0.08573,,,6.0507,0.02697,,,9.3559,0.00132,,,2.87851,0.12721,,,2.91617,0.16906
,,2.83202,0.08573,,,6.05265,0.02697,,,9.35885,0.00132,,,2.87946,0.12721,,,2.91712,0.16906
,,2.83296,0.08574,,,6.0546,0.02697,,,9.3618,0.00132,,,2.88041,0.12721,,,2.91807,0.16906
,,2.83391,0.08574,,,6.05655,0.02697,,,9.36475,0.00132,,,2.88135,0.12721,,,2.91901,0.16906
,,2.83486,0.08574,,,6.0585,0.02697,,,9.36771,0.00132,,,2.8823,0.12721,,,2.91996,0.16907
,,2.83581,0.08574,,,6.06045,0.02697,,,9.37066,0.00132,,,2.88325,0.12722,,,2.92091,0.16907
,,2.83675,0.08574,,,6.0624,0.02697,,,9.37361,0.00132,,,2.8842,0.12722,,,2.92186,0.16907
,,2.8377,0.08574,,,6.06435,0.02697,,,9.37656,0.00132,,,2.88515,0.12722,,,2.92281,0.16907
,,2.83865,0.08574,,,6.0663,0.02697,,,9.37951,0.00132,,,2.8861,0.12722,,,2.92376,0.16907
,,2.8396,0.08574,,,6.06825,0.02697,,,9.38247,0.00132,,,2.88704,0.12722,,,2.92471,0.16908
,,2.84054,0.08574,,,6.07021,0.02697,,,9.38542,0.00132,,,2.88799,0.12722,,,2.92566,0.16908
,,2.84149,0.08574,,,6.07216,0.02697,,,9.38837,0.00132,,,2.88894,0.12722,,,2.92661,0.16908
,,2.84244,0.08574,,,6.07411,0.02697,,,9.39132,0.00132,,,2.88989,0.12722,,,2.92756,0.16908
,,2.84339,0.08574,,,6.07606,0.02697,,,9.39428,0.00132,,,2.89084,0.12722,,,2.92851,0.16908
,,2.84433,0.08574,,,6.07801,0.02697,,,9.39723,0.00132,,,2.89179,0.12723,,,2.92946,0.16908
,,2.84528,0.08574,,,6.07996,0.02697,,,9.40018,0.00132,,,2.89274,0.12723,,,2.93041,0.16909
,,2.84623,0.08574,,,6.08191,0.02697,,,9.40313,0.00133,,,2.89368,0.12723,,,2.93136,0.16909
,,2.84718,0.08574,,,6.08386,0.02697,,,9.40609,0.00133,,,2.89463,0.12723,,,2.9323,0.16909
,,2.84812,0.08575,,,6.08581,0.02697,,,9.40904,0.00133,,,2.89558,0.12723,,,2.93325,0.16909
,,2.84907,0.08575,,,6.08776,0.02697,,,9.41199,0.00133,,,2.89653,0.12723,,,2.9342,0.16909
,,2.85002,0.08575,,,6.08971,0.02697,,,9.41494,0.00133,,,2.89748,0.12723,,,2.93515,0.1691
,,2.85097,0.08575,,,6.09166,0.02697,,,9.41789,0.00133,,,2.89843,0.12723,,,2.9361,0.1691
,,2.85192,0.08575,,,6.09362,0.02697,,,9.42085,0.00133,,,2.89938,0.12724,,,2.93705,0.1691
,,2.85286,0.08575,,,6.09557,0.02697,,,9.4238,0.00133,,,2.90033,0.12724,,,2.938,0.1691
,,2.85381,0.08575,,,6.09752,0.02697,,,9.42675,0.00133,,,2.90127,0.12724,,,2.93895,0.1691
,,2.85476,0.08575,,,6.09947,0.02697,,,9.4297,0.00133,,,2.90222,0.12724,,,2.9399,0.16911
,,2.85571,0.08575,,,6.10142,0.02697,,,9.43266,0.00133,,,2.90317,0.12724,,,2.94085,0.16911
,,2.85665,0.08575,,,6.10337,0.02697,,,9.43561,0.00133,,,2.90412,0.12724,,,2.9418,0.16911
,,2.8576,0.08575,,,6.10532,0.02697,,,9.43856,0.00133,,,2.90507,0.12724,,,2.94275,0.16911
,,2.85855,0.08575,,,6.10727,0.02697,,,9.44151,0.00133,,,2.90602,0.12724,,,2.9437,0.16911
,,2.8595,0.08575,,,6.10922,0.02697,,,9.44447,0.00133,,,2.90697,0.12725,,,2.94465,0.16912
,,2.86045,0.08575,,,6.11117,0.02697,,,9.44742,0.00133,,,2.90792,0.12725,,,2.9456,0.16912
,,2.86139,0.08575,,,6.11313,0.02698,,,9.45037,0.00133,,,2.90886,0.12725,,,2.94655,0.16912
,,2.86234,0.08575,,,6.11508,0.02698,,,9.45332,0.00133,,,2.90981,0.12725,,,2.9475,0.16912
,,2.86329,0.08575,,,6.11703,0.02698,,,9.45628,0.00133,,,2.91076,0.12725,,,2.94845,0.16912
,,2.86424,0.08576,,,6.11898,0.02698,,,9.45923,0.00133,,,2.91171,0.12725,,,2.9494,0.16913
,,2.86519,0.08576,,,6.12093,0.02698,,,9.46218,0.00133,,,2.91266,0.12725,,,2.95035,0.16913
,,2.86613,0.08576,,,6.12288,0.02698,,,9.46513,0.00133,,,2.91361,0.12725,,,2.9513,0.16913
,,2.86708,0.08576,,,6.12483,0.02698,,,9.46809,0.00133,,,2.91456,0.12725,,,2.95225,0.16913
,,2.86803,0.08576,,,6.12678,0.02698,,,9.47104,0.00133,,,2.91551,0.12726,,,2.9532,0.16913
,,2.86898,0.08576,,,6.12873,0.02698,,,9.47399,0.00133,,,2.91646,0.12726,,,2.95415,0.16914
,,2.86993,0.08576,,,6.13069,0.02698,,,9.47695,0.00133,,,2.9174,0.12726,,,2.9551,0.16914
,,2.87087,0.08576,,,6.13264,0.02698,,,9.4799,0.00133,,,2.91835,0.12726,,,2.95605,0.16914
,,2.87182,0.08576,,,6.13459,0.02698,,,9.48285,0.00133,,,2.9193,0.12726,,,2.957,0.16914
,,2.87277,0.08576,,,6.13654,0.02698,,,9.4858,0.00133,,,2.92025,0.12726,,,2.95795,0.16914
,,2.87372,0.08576,,,6.13849,0.02698,,,9.48876,0.00133,,,2.9212,0.12726,,,2.95889,0.16914
,,2.87467,0.08576,,,6.14044,0.02698,,,9.49171,0.00133,,,2.92215,0.12726,,,2.95984,0.16915
,,2.87561,0.08576,,,6.14239,0.02698,,,9.49466,0.00133,,,2.9231,0.12727,,,2.96079,0.16915
,,2.87656,0.08576,,,6.14434,0.02698,,,9.49761,0.00133,,,2.92405,0.12727,,,2.96174,0.16915
,,2.87751,0.08576,,,6.1463,0.02698,,,9.50057,0.00133,,,2.925,0.12727,,,2.96269,0.16915
,,2.87846,0.08576,,,6.14825,0.02698,,,9.50352,0.00133,,,2.92595,0.12727,,,2.96364,0.16915
,,2.87941,0.08576,,,6.1502,0.02698,,,9.50647,0.00133,,,2.9269,0.12727,,,2.96459,0.16916
,,2.88036,0.08577,,,6.15215,0.02698,,,9.50943,0.00133,,,2.92785,0.12727,,,2.96554,0.16916
,,2.8813,0.08577,,,6.1541,0.02698,,,9.51238,0.00133,,,2.92879,0.12727,,,2.96649,0.16916
,,2.88225,0.08577,,,6.15605,0.02698,,,9.51533,0.00133,,,2.92974,0.12727,,,2.96744,0.16916
,,2.8832,0.08577,,,6.158,0.02698,,,9.51828,0.00133,,,2.93069,0.12727,,,2.96839,0.16916
,,2.88415,0.08577,,,6.15996,0.02698,,,9.52124,0.00133,,,2.93164,0.12728,,,2.96934,0.16917
,,2.8851,0.08577,,,6.16191,0.02698,,,9.52419,0.00133,,,2.93259,0.12728,,,2.97029,0.16917
,,2.88605,0.08577,,,6.16386,0.02698,,,9.52714,0.00133,,,2.93354,0.12728,,,2.97124,0.16917
,,2.88699,0.08577,,,6.16581,0.02698,,,9.5301,0.00133,,,2.93449,0.12728,,,2.97219,0.16917
,,2.88794,0.08577,,,6.16776,0.02698,,,9.53305,0.00133,,,2.93544,0.12728,,,2.97314,0.16917
,,2.88889,0.08577,,,6.16971,0.02698,,,9.536,0.00133,,,2.93639,0.12728,,,2.97409,0.16918
,,2.88984,0.08577,,,6.17166,0.02698,,,9.53895,0.00133,,,2.93734,0.12728,,,2.97504,0.16918
,,2.89079,0.08577,,,6.17362,0.02698,,,9.54191,0.00133,,,2.93829,0.12728,,,2.976,0.16918
,,2.89174,0.08577,,,6.17557,0.02698,,,9.54486,0.00133,,,2.93924,0.12729,,,2.97695,0.16918
,,2.89268,0.08577,,,6.17752,0.02698,,,9.54781,0.00133,,,2.94019,0.12729,,,2.9779,0.16918
,,2.89363,0.08577,,,6.17947,0.02698,,,9.55077,0.00133,,,2.94114,0.12729,,,2.97885,0.16918
,,2.89458,0.08577,,,6.18142,0.02698,,,9.55372,0.00133,,,2.94209,0.12729,,,2.9798,0.16919
,,2.89553,0.08577,,,6.18337,0.02698,,,9.55667,0.00133,,,2.94303,0.12729,,,2.98075,0.16919
,,2.89648,0.08578,,,6.18533,0.02698,,,9.55963,0.00133,,,2.94398,0.12729,,,2.9817,0.16919
,,2.89743,0.08578,,,6.18728,0.02698,,,9.56258,0.00133,,,2.94493,0.12729,,,2.98265,0.16919
,,2.89838,0.08578,,,6.18923,0.02698,,,9.56553,0.00133,,,2.94588,0.12729,,,2.9836,0.16919
,,2.89932,0.08578,,,6.19118,0.02698,,,9.56849,0.00133,,,2.94683,0.1273,,,2.98455,0.1692
,,2.90027,0.08578,,,6.19313,0.02698,,,9.57144,0.00133,,,2.94778,0.1273,,,2.9855,0.1692
,,2.90122,0.08578,,,6.19508,0.02698,,,9.57439,0.00133,,,2.94873,0.1273,,,2.98645,0.1692
,,2.90217,0.08578,,,6.19704,0.02698,,,9.57734,0.00133,,,2.94968,0.1273,,,2.9874,0.1692
,,2.90312,0.08578,,,6.19899,0.02698,,,9.5803,0.00133,,,2.95063,0.1273,,,2.98835,0.1692
