CFD-a,CFD-a,SIM-a,SIM-a,CFD-b,CFD-b,SIM-b,SIM-b,CFD-c,CFD-c,SIM-c,SIM-c,CFD-d,CFD-d,SIM-d,SIM-d,CFD-e,CFD-e,SIM-e,SIM-e
0.09181,6774.2,0.11332,12288.79366,0.0733,6630.6,0.14982,5014.01188,0.07314,5897.8,0.19034,2639.89429,0.10132,7885.6,0.13355,12583.33518,0.10996,9586.4,0.15273,12896.53016
0.09384,6641.2,0.11392,12203.05032,0.07505,6502.2,0.15082,4963.5253,0.07461,5802.2,0.19175,2609.76505,0.10387,7715.4,0.13421,12501.32023,0.11274,9405.8,0.15345,12817.74442
0.09591,6491.2,0.11451,12118.14017,0.07692,6347.8,0.15183,4913.80873,0.07602,5693.2,0.19317,2580.10728,0.10647,7568.2,0.13487,12420.04611,0.11546,9198.4,0.15416,12739.62344
0.09807,6335.6,0.11511,12034.05399,0.07871,6208.6,0.15283,4864.84591,0.07751,5565,0.19458,2550.91061,0.10906,7432.8,0.13553,12339.50518,0.11828,8962,0.15487,12662.16077
0.1003,6187.6,0.1157,11950.78262,0.08053,6062.6,0.15383,4816.62096,0.07906,5423.8,0.196,2522.16505,0.11165,7281,0.13618,12259.68984,0.12115,8766,0.15558,12585.35006
0.10245,6042.2,0.1163,11868.31702,0.08232,5909,0.15484,4769.11843,0.08075,5276.8,0.19742,2493.86095,0.11439,7081.6,0.13684,12180.59261,0.12406,8574.2,0.15629,12509.18497
0.1046,5912.6,0.11689,11786.64823,0.08414,5787.2,0.15584,4722.32323,0.08243,5135.6,0.19884,2465.98902,0.11725,6893.2,0.13749,12102.20602,0.12704,8398.4,0.157,12433.65926
0.10697,5807,0.11748,11705.76737,0.08606,5633,0.15685,4676.22066,0.084,5004,0.20027,2438.54028,0.12005,6699.2,0.13815,12024.52274,0.1301,8212.6,0.15771,12358.76671
0.10932,5695.4,0.11808,11625.66566,0.08793,5518,0.15785,4630.7964,0.08554,4912.4,0.2017,2411.50606,0.12293,6503,0.1388,11947.53544,0.13312,8052.4,0.15842,12284.50119
0.1118,5574.4,0.11867,11546.33442,0.08987,5372.6,0.15886,4586.03647,0.08714,4814.8,0.20313,2384.87801,0.12585,6332.2,0.13945,11871.2369,0.13596,7875.2,0.15913,12210.8566
0.11426,5465,0.11926,11467.76503,0.09182,5227.4,0.15987,4541.92725,0.08876,4718.2,0.20456,2358.64805,0.12896,6182.8,0.14011,11795.61997,0.13887,7691,0.15984,12137.8269
0.11664,5351.8,0.11985,11389.94899,0.09363,5122.2,0.16087,4498.45544,0.09053,4619.6,0.206,2332.80838,0.132,6059.8,0.14076,11720.67756,0.1419,7559.6,0.16054,12065.40613
0.11919,5249.6,0.12044,11312.87788,0.0955,5037.4,0.16188,4455.60809,0.09214,4524.6,0.20743,2307.35146,0.13517,5944.8,0.14141,11646.40266,0.14519,7391.4,0.16125,11993.58836
0.1217,5145.2,0.12104,11236.54336,0.09744,4963.8,0.16289,4413.37257,0.09385,4453,0.20887,2282.27002,0.13832,5858,0.14206,11572.7883,0.14881,7222.2,0.16196,11922.36772
0.1243,5050.6,0.12163,11160.93717,0.09938,4896.6,0.1639,4371.73656,0.09572,4384.6,0.21032,2257.557,0.14155,5755.2,0.14272,11499.82761,0.15232,7061.4,0.16266,11851.7384
0.12695,4960,0.12222,11086.05118,0.10139,4780.2,0.16491,4330.68803,0.09767,4318,0.21176,2233.2056,0.14485,5649.2,0.14337,11427.5138,0.15616,6880.2,0.16337,11781.69465
0.12963,4803.4,0.12281,11011.8773,0.10339,4665,0.16592,4290.21528,0.09977,4229.4,0.21321,2209.20924,0.1483,5534.8,0.14402,11355.8401,0.15995,6737.4,0.16407,11712.23075
0.13263,4703.4,0.1234,10938.40756,0.10547,4558.2,0.16693,4250.30686,0.10192,4127.2,0.21466,2185.56153,0.15156,5413.2,0.14467,11284.79983,0.16367,6585.8,0.16477,11643.34108
0.13558,4607.8,0.12399,10865.63404,0.10754,4475,0.16794,4210.95163,0.10402,4029.2,0.21612,2162.25631,0.15485,5306.6,0.14532,11214.38641,0.16742,6444.8,0.16547,11575.02003
0.13847,4517.6,0.12458,10793.54895,0.10957,4411.2,0.16895,4172.13871,0.10618,3942,0.21757,2139.28758,0.15837,5188.8,0.14597,11144.59328,0.17123,6342.4,0.16618,11507.26205
0.14149,4455.2,0.12517,10722.14456,0.11163,4343.4,0.16997,4133.8575,0.10831,3859.4,0.21903,2116.64957,0.16196,5063.4,0.14662,11075.41396,0.17515,6226.8,0.16688,11440.06168
0.14429,4391.4,0.12576,10651.41323,0.11378,4269.6,0.17098,4096.09764,0.11043,3781.8,0.2205,2094.33664,0.16511,4964.6,0.14727,11006.84206,0.17909,6079,0.16758,11373.41346
0.1472,4318,0.12635,10581.3474,0.11599,4195.2,0.17199,4058.84903,0.11262,3709.8,0.22196,2072.34335,0.16845,4859.4,0.14791,10938.87124,0.18296,5945,0.16828,11307.31202
0.1502,4229,0.12694,10511.9396,0.11824,4107.2,0.17301,4022.10184,0.11492,3641,0.22343,2050.6644,0.17185,4762.8,0.14856,10871.49521,0.18676,5829.4,0.16898,11241.75203
0.15332,4145.2,0.12753,10443.18245,0.12055,4018.2,0.17402,3985.84645,0.11731,3567.2,0.2249,2029.29467,0.17509,4656.2,0.14921,10804.70777,0.1908,5723.2,0.16968,11176.72821
0.15638,4075.8,0.12812,10375.06864,0.12286,3944.8,0.17504,3950.07348,0.11972,3533.6,0.22638,2008.22915,0.17854,4587.2,0.14986,10738.50277,0.19494,5610.4,0.17038,11112.23534
0.15956,3990.2,0.12871,10307.59094,0.12545,3854.8,0.17605,3914.77379,0.12198,3471.2,0.22786,1987.46301,0.18232,4507.6,0.15051,10672.87413,0.19918,5480,0.17108,11048.26825
0.16268,3907.8,0.1293,10240.74222,0.12795,3755.2,0.17707,3879.93845,0.12431,3386.8,0.22934,1966.99151,0.18652,4434.8,0.15115,10607.81583,0.20372,5376.8,0.17177,10984.82181
0.1659,3836,0.12989,10174.51541,0.13056,3691.2,0.17809,3845.55876,0.12662,3320.6,0.23082,1946.81008,0.19079,4367.6,0.1518,10543.32192,0.20818,5285.6,0.17247,10921.89095
0.1692,3756.8,0.13048,10108.90354,0.13323,3626.4,0.17911,3811.62621,0.12905,3257.2,0.23231,1926.91423,0.19491,4284.8,0.15245,10479.38651,0.21269,5172.8,0.17317,10859.47064
0.17259,3682.8,0.13107,10043.8997,0.13593,3560.8,0.18012,3778.13252,0.1317,3167.6,0.2338,1907.29962,0.19899,4218,0.15309,10416.00377,0.21709,5048.2,0.17387,10797.55592
0.17606,3621.2,0.13165,9979.4971,0.13867,3486.8,0.18114,3745.06958,0.13442,3077.6,0.2353,1887.96199,0.20303,4113.4,0.15374,10353.16794,0.22147,4943,0.17456,10736.14186
0.17972,3555,0.13224,9915.68895,0.14153,3400.2,0.18216,3712.42951,0.13704,3002.8,0.2368,1868.8972,0.20702,4027.6,0.15438,10290.8733,0.22604,4834.6,0.17526,10675.22359
0.18358,3486,0.13283,9852.46862,0.14463,3308.2,0.18318,3680.20458,0.13992,2931.8,0.2383,1850.10122,0.21124,3937.4,0.15503,10229.11423,0.23068,4724,0.17595,10614.79628
0.18726,3422.2,0.13342,9789.8295,0.1478,3231,0.18421,3648.38729,0.14295,2869.8,0.23981,1831.57008,0.21602,3879.8,0.15567,10167.88513,0.23534,4663.2,0.17665,10554.85517
0.19117,3352.8,0.13401,9727.76511,0.15095,3177.8,0.18523,3616.97028,0.14605,2819,0.24132,1813.29994,0.22077,3813.8,0.15632,10107.18049,0.2403,4561,0.17734,10495.39551
0.19518,3296,0.1346,9666.26899,0.15414,3124.2,0.18625,3585.94639,0.14904,2761.6,0.24283,1795.28702,0.2252,3743.8,0.15696,10046.99483,0.24556,4453.8,0.17804,10436.41264
0.19947,3226,0.13518,9605.33478,0.15751,3063.8,0.18727,3555.30862,0.15217,2704,0.24435,1777.52763,0.22976,3634.6,0.15761,9987.32276,0.25078,4387,0.17873,10377.90191
0.204,3150,0.13577,9544.95621,0.16089,3010.2,0.1883,3525.05013,0.15542,2644,0.24587,1760.01816,0.23438,3563.6,0.15825,9928.15894,0.25616,4297.4,0.17943,10319.85874
0.20858,3083.2,0.13636,9485.12705,0.1643,2960.4,0.18932,3495.16427,0.15888,2589.8,0.24739,1742.75506,0.23891,3515.8,0.15889,9869.49807,0.26175,4209.4,0.18012,10262.2786
0.21325,3028.6,0.13695,9425.84118,0.16761,2900.4,0.19035,3465.64452,0.16229,2540.8,0.24892,1725.73487,0.24365,3465.8,0.15954,9811.33494,0.26726,4127,0.18081,10205.15699
0.21793,2965,0.13754,9367.09252,0.17088,2839,0.19138,3436.48453,0.16552,2491.4,0.25045,1708.95419,0.24864,3408.4,0.16018,9753.66436,0.27278,4058.8,0.1815,10148.48946
0.22266,2916.6,0.13812,9308.87507,0.17407,2782.6,0.1924,3407.67808,0.16904,2435.6,0.25199,1692.40968,0.25354,3349.4,0.16083,9696.48122,0.27819,3970.2,0.1822,10092.27161
0.22734,2874.4,0.13871,9251.18293,0.1773,2736.8,0.19343,3379.21913,0.17255,2387,0.25353,1676.09807,0.25849,3277,0.16147,9639.78046,0.28365,3874.8,0.18289,10036.49908
0.23208,2829.4,0.1393,9194.01022,0.18062,2698.8,0.19446,3351.10174,0.1759,2340.6,0.25507,1660.01613,0.26374,3199.8,0.16211,9583.55708,0.28922,3783.2,0.18358,9981.16757
0.23723,2786.6,0.13989,9137.35116,0.18416,2646.8,0.19549,3323.32015,0.17932,2299.4,0.25662,1644.16071,0.26939,3115.6,0.16275,9527.80614,0.29508,3690.6,0.18427,9926.2728
0.24254,2735.4,0.14047,9081.20005,0.18781,2603.8,0.19652,3295.86872,0.18281,2236.6,0.25817,1628.52871,0.27513,3042.4,0.1634,9472.52274,0.30115,3630.8,0.18496,9871.81055
0.24799,2685,0.14106,9025.55123,0.19171,2570.2,0.19755,3268.74192,0.1862,2194.6,0.25972,1613.11706,0.28093,3012.2,0.16404,9417.70204,0.30747,3586.8,0.18565,9817.77665
0.25351,2637,0.14165,8970.39911,0.19572,2539,0.19858,3241.93438,0.18965,2147.8,0.26128,1597.92276,0.28681,2972.6,0.16468,9363.33925,0.31383,3520.2,0.18634,9764.16694
0.25917,2586.6,0.14224,8915.7382,0.19952,2507,0.19961,3215.44084,0.19347,2111,0.26285,1582.94285,0.29261,2913.8,0.16532,9309.42965,0.32004,3442.6,0.18703,9710.97735
0.26485,2529.4,0.14282,8861.56304,0.20347,2462.4,0.20065,3189.25617,0.19732,2076.6,0.26441,1568.17441,0.29873,2866.2,0.16597,9255.96855,0.32627,3372.6,0.18772,9658.20381
0.27047,2480.6,0.14341,8807.86823,0.20758,2423.2,0.20168,3163.37534,0.20121,2039.2,0.26599,1553.61459,0.30503,2818.2,0.16661,9202.95133,0.33268,3329,0.18841,9605.84233
0.27621,2438.6,0.144,8754.64848,0.21169,2378.6,0.20272,3137.79345,0.20514,1999.4,0.26756,1539.26053,0.31186,2768,0.16725,9150.3734,0.33929,3284,0.1891,9553.88892
0.28197,2398.8,0.14458,8701.89851,0.21575,2337,0.20375,3112.50572,0.20924,1959.6,0.26914,1525.10947,0.31897,2696.4,0.16789,9098.23026,0.3459,3210.8,0.18979,9502.33967
0.28785,2354.4,0.14517,8649.61315,0.21985,2288.4,0.20479,3087.50746,0.21325,1938,0.27073,1511.15865,0.32615,2647.2,0.16853,9046.51741,0.35268,3147.8,0.19048,9451.19068
0.29389,2310.4,0.14576,8597.78725,0.22417,2239.2,0.20583,3062.79411,0.21733,1916.52,0.27232,1497.40535,0.33341,2597.2,0.16917,8995.23044,0.36006,3094.4,0.19117,9400.43812
0.30032,2270.6,0.14634,8546.41577,0.22862,2198,0.20687,3038.36119,0.22136,1890.04,0.27391,1483.84691,0.34084,2540.6,0.16981,8944.36497,0.36771,3028.4,0.19186,9350.07817
0.30676,2238.8,0.14693,8495.49368,0.23319,2155.4,0.20791,3014.20434,0.22558,1857.96,0.27551,1470.48068,0.34798,2487.2,0.17045,8893.91668,0.3753,2959.4,0.19254,9300.10708
0.3132,2197.2,0.14752,8445.01604,0.23787,2110.4,0.20895,2990.31929,0.22985,1827.68,0.27711,1457.30405,0.35517,2436.2,0.1711,8843.8813,0.38257,2909.6,0.19323,9250.52111
0.31935,2150.8,0.14811,8394.97796,0.24269,2067.8,0.20999,2966.70186,0.23429,1800.52,0.27871,1444.31445,0.36237,2384.4,0.17174,8794.25457,0.39013,2860.4,0.19392,9201.31658
0.32552,2114.2,0.14869,8345.37463,0.24754,2032.6,0.21103,2943.34797,0.23886,1767.76,0.28032,1431.50934,0.36931,2343.2,0.17238,8745.03234,0.3973,2796.2,0.19461,9152.48984
0.33173,2098.2,0.14928,8296.20126,0.25238,2005.6,0.21208,2920.25365,0.24341,1727.16,0.28194,1418.88622,0.37667,2299.8,0.17302,8696.21046,0.40433,2746.4,0.19529,9104.03729
0.33784,2059.6,0.14987,8247.45315,0.25722,1975.6,0.21312,2897.41499,0.24822,1692.36,0.28356,1406.44259,0.38406,2258.8,0.17366,8647.78485,0.41148,2687.2,0.19598,9055.95534
0.34427,2016.4,0.15045,8199.12564,0.26218,1940.4,0.21417,2874.82817,0.25295,1663.48,0.28518,1394.17602,0.39204,2221.8,0.1743,8599.75146,0.41902,2622,0.19667,9008.24046
0.35048,1980.6,0.15104,8151.21415,0.26732,1909.4,0.21521,2852.48947,0.25804,1633.8,0.28681,1382.08407,0.39997,2183.2,0.17494,8552.10631,0.42708,2585.2,0.19735,8960.88916
0.35659,1954,0.15163,8103.7141,0.27259,1876,0.21626,2830.39524,0.26305,1607.18,0.28844,1370.16436,0.40808,2146.6,0.17558,8504.84543,0.43595,2530.8,0.19804,8913.89797
0.36274,1922.7,0.15221,8056.62104,0.27798,1843,0.21731,2808.54192,0.26795,1588.66,0.29008,1358.41453,0.4155,2100.4,0.17622,8457.96492,0.44456,2486.6,0.19873,8867.26348
0.36937,1895.34,0.1528,8009.93052,0.28351,1814.8,0.21836,2786.92601,0.27295,1569.82,0.29172,1346.83223,0.42328,2058.8,0.17686,8411.46091,0.45283,2449.2,0.19941,8820.98229
0.37602,1870.46,0.15339,7963.63816,0.28918,1786.44,0.21941,2765.54411,0.27808,1549.96,0.29336,1335.41516,0.4313,2026.8,0.1775,8365.3296,0.46136,2425.6,0.2001,8775.05105
0.38277,1845.88,0.15397,7917.73964,0.29484,1763.46,0.22046,2744.39287,0.28334,1526.06,0.29501,1324.16104,0.43955,1988.52,0.17814,8319.56721,0.46989,2376.2,0.20078,8729.46644
0.38943,1819.2,0.15456,7872.23069,0.30037,1739.7,0.22151,2723.46902,0.28888,1500.02,0.29667,1313.0676,0.44796,1947.42,0.17878,8274.16999,0.47897,2329.4,0.20147,8684.22518
0.39605,1797.92,0.15515,7827.10707,0.30603,1717.38,0.22257,2702.76937,0.29456,1475.62,0.29833,1302.13261,0.45663,1916.46,0.17942,8229.13427,0.48839,2280.8,0.20215,8639.32403
0.40302,1765.42,0.15574,7782.36462,0.31171,1689.9,0.22362,2682.29079,0.30001,1449.32,0.29999,1291.35388,0.46538,1882.72,0.18006,8184.45639,0.49764,2245.8,0.20284,8594.75977
0.41087,1730.34,0.15632,7737.99923,0.31748,1658.18,0.22468,2662.0302,0.3054,1425.1,0.30166,1280.72921,0.47396,1833.26,0.1807,8140.13274,0.50637,2207.56,0.20352,8550.52921
0.41857,1689.56,0.15691,7694.00682,0.32313,1631.3,0.22574,2641.98462,0.31107,1395.34,0.30333,1270.25646,0.48359,1803.84,0.18134,8096.15976,0.51539,2155.46,0.20421,8506.62923
0.4261,1659.48,0.1575,7650.38338,0.32897,1597.46,0.22679,2622.1511,0.3171,1363.32,0.30501,1259.93348,0.49344,1781.6,0.18197,8052.53393,0.52497,2114.54,0.20489,8463.0567
0.43393,1636.92,0.15808,7607.12492,0.33487,1567,0.22785,2602.52676,0.3232,1334.96,0.30669,1249.75818,0.50335,1759.5,0.18261,8009.25175,0.53477,2091.34,0.20558,8419.80855
0.44197,1612.52,0.15867,7564.22753,0.34105,1538.14,0.22891,2583.10879,0.32935,1312.9,0.30838,1239.72847,0.5135,1735.36,0.18325,7966.30977,0.54483,2068.32,0.20626,8376.88171
0.45038,1578.82,0.15926,7521.68734,0.34714,1515.16,0.22998,2563.89444,0.33573,1289.52,0.31007,1229.84228,0.52301,1707.48,0.18389,7923.70461,0.55519,2046.94,0.20695,8334.2732
0.45854,1552.94,0.15984,7479.50051,0.35349,1484.6,0.23104,2544.88098,0.34216,1268.3,0.31177,1220.09759,0.53306,1676.26,0.18453,7881.43288,0.56554,2008.4,0.20763,8291.98001
0.46654,1531.68,0.16043,7437.66325,0.35989,1460.36,0.2321,2526.06579,0.34853,1243.9,0.31347,1210.49238,0.54285,1647.46,0.18517,7839.49125,0.57603,1991.36,0.20831,8249.99921
0.47466,1506.34,0.16102,7396.17185,0.36651,1438.16,0.23317,2507.44625,0.35475,1224.18,0.31517,1201.02466,0.55333,1610.58,0.18581,7797.87643,0.58714,1960.04,0.209,8208.32786
0.48309,1483.46,0.16161,7355.02259,0.37327,1412.42,0.23423,2489.01983,0.3613,1198.52,0.31688,1191.69246,0.56424,1581.5,0.18645,7756.58516,0.59889,1900.86,0.20968,8166.96308
0.49181,1463.42,0.16219,7314.21185,0.38039,1385.78,0.2353,2470.78403,0.36792,1176.6,0.3186,1182.49384,0.57567,1543.46,0.18709,7715.61423,0.6108,1845.68,0.21037,8125.90202
0.50115,1437.58,0.16278,7273.73602,0.38785,1357.16,0.23637,2452.73642,0.37492,1160.46,0.32032,1173.42689,0.58687,1524.5,0.18773,7674.96045,0.62277,1802.52,0.21105,8085.14184
0.51049,1413.98,0.16337,7233.59154,0.3953,1336.68,0.23744,2434.87458,0.38165,1148.3,0.32204,1164.4897,0.59844,1504.1,0.18837,7634.62068,0.63463,1768.16,0.21173,8044.67975
0.51998,1392.84,0.16396,7193.77489,0.40262,1313.66,0.23851,2417.19617,0.38843,1135.54,0.32377,1155.68039,0.61018,1477.94,0.189,7594.59181,0.64687,1745.42,0.21242,8004.51297
0.52922,1367.98,0.16454,7154.28261,0.40981,1299.94,0.23958,2399.69888,0.39519,1121.82,0.3255,1146.99712,0.62239,1448.62,0.18964,7554.87077,0.65958,1708,0.2131,7964.63878
0.53839,1343.04,0.16513,7115.11126,0.41687,1283,0.24066,2382.38046,0.40214,1106.6,0.32724,1138.43805,0.63504,1414.8,0.19028,7515.4545,0.67231,1654.58,0.21378,7925.05445
0.54711,1320.06,0.16572,7076.25745,0.42386,1263.62,0.24173,2365.23868,0.40912,1090.24,0.32898,1130.00138,0.64807,1381.44,0.19092,7476.34002,0.68464,1614.28,0.21446,7885.75731
0.55583,1303.74,0.16631,7037.71785,0.43078,1243.54,0.24281,2348.27136,0.41641,1069.84,0.33073,1121.68532,0.66158,1358.1,0.19156,7437.52434,0.69802,1589.96,0.21515,7846.74471
0.56471,1284.54,0.16689,6999.48913,0.43774,1218.14,0.24388,2331.47638,0.42386,1050.6,0.33248,1113.48809,0.67466,1336.08,0.1922,7399.00452,0.71159,1567.92,0.21583,7808.01401
0.57375,1267.56,0.16748,6961.56805,0.44509,1196.88,0.24496,2314.85162,0.43151,1028.78,0.33423,1105.40797,0.68765,1317.08,0.19284,7360.77767,0.72491,1542.38,0.21651,7769.56263
0.58356,1251.66,0.16807,6923.95136,0.45234,1176.8,0.24604,2298.39504,0.43901,1010.38,0.33599,1097.44323,0.70012,1297.68,0.19348,7322.84091,0.73855,1506.46,0.2172,7731.38799
0.59409,1225.32,0.16866,6886.63588,0.45979,1156.54,0.24712,2282.1046,0.44683,996.24,0.33776,1089.59217,0.71295,1276.52,0.19412,7285.19141,0.75268,1467.88,0.21788,7693.48755
0.60441,1204.12,0.16924,6849.61846,0.46764,1142.92,0.24821,2265.97833,0.45507,984.04,0.33953,1081.85312,0.72489,1257.92,0.19475,7247.82634,0.76633,1430.54,0.21856,7655.8588
0.61508,1180.04,0.16983,6812.896,0.47589,1131.78,0.24929,2250.01426,0.46361,968.74,0.3413,1074.2244,0.73677,1234.56,0.19539,7210.74295,0.7804,1399.98,0.21924,7618.49924
0.62648,1160.38,0.17042,6776.46541,0.48408,1113.94,0.25038,2234.2105,0.47213,954.54,0.34308,1066.7044,0.7494,1212.36,0.19603,7173.93848,0.79385,1397.36,0.21993,7581.40641
0.63787,1140.12,0.17101,6740.32366,0.49215,1095.44,0.25146,2218.56515,0.4807,938.62,0.34487,1059.29149,0.76262,1190.1,0.19667,7137.41023,0.80837,1380.56,0.22061,7544.57789
0.6494,1123.18,0.1716,6704.46775,0.50063,1075.16,0.25255,2203.07635,0.48916,924.86,0.34665,1051.98408,0.7765,1171.08,0.19731,7101.15551,0.82372,1349.5,0.22129,7508.01125
0.66122,1106.14,0.17218,6668.89472,0.50973,1052.96,0.25364,2187.74231,0.49725,912.2,0.34845,1044.78059,0.78986,1150.98,0.19795,7065.17166,0.84145,1321.42,0.22197,7471.70411
0.67281,1090.96,0.17277,6633.60164,0.51893,1034.48,0.25473,2172.56121,0.50542,900.4,0.35024,1037.67949,0.80381,1133.38,0.19859,7029.45608,0.85809,1297.8,0.22265,7435.65412
0.68415,1073.26,0.17336,6598.58562,0.52857,1018.48,0.25582,2157.53132,0.51362,888.42,0.35205,1030.67922,0.81938,1111.6,0.19922,6994.00615,0.87436,1276.22,0.22334,7399.85893
0.6956,1056.66,0.17395,6563.8438,0.53843,1002.42,0.25692,2142.65089,0.52158,874.8,0.35385,1023.77829,0.8353,1097.18,0.19986,6958.81933,0.89044,1261.68,0.22402,7364.31623
0.70739,1043.76,0.17454,6529.37336,0.54793,988.2,0.25801,2127.91823,0.52945,863.8,0.35566,1016.9752,0.85124,1081.38,0.2005,6923.89308,0.9074,1245.24,0.2247,7329.02375
0.71883,1028.32,0.17513,6495.1715,0.55739,975.94,0.25911,2113.33167,0.53757,851.54,0.35748,1010.26847,0.86776,1064.44,0.20114,6889.22489,0.92478,1211.94,0.22538,7293.97921
0.73004,1013.18,0.17571,6461.23548,0.56701,964.52,0.26021,2098.88955,0.54548,841.64,0.3593,1003.65667,0.88444,1045.62,0.20178,6854.81228,0.94315,1183.6,0.22606,7259.18038
0.74191,995.24,0.1763,6427.56256,0.57663,948.72,0.26131,2084.59026,0.55437,830.52,0.36113,997.13835,0.90133,1024.82,0.20242,6820.65281,0.96198,1162,0.22674,7224.62505
0.75408,979.76,0.17689,6394.15007,0.58661,930.6,0.26241,2070.43221,0.56332,818.28,0.36295,990.71211,0.91904,1002.64,0.20306,6786.74405,0.98063,1140.14,0.22743,7190.31101
0.76638,971.38,0.17748,6360.99534,0.59682,918.12,0.26351,2056.41382,0.57281,804,0.36479,984.37655,0.93705,979.6,0.2037,6753.08361,1.00037,1121.24,0.22811,7156.23612
0.77911,958.12,0.17807,6328.09575,0.607,906.48,0.26461,2042.53356,0.58272,791.02,0.36663,978.1303,0.95584,956.5,0.20434,6719.66911,1.02053,1102.86,0.22879,7122.39821
0.79221,941.48,0.17866,6295.4487,0.61747,892.4,0.26572,2028.78989,0.59285,779.4,0.36847,971.97201,0.97496,935.66,0.20497,6686.49823,1.0404,1084.14,0.22947,7088.79517
0.80546,928.38,0.17925,6263.05164,0.6274,878.36,0.26682,2015.18133,0.60308,770.76,0.37032,965.90034,0.99427,920.24,0.20561,6653.56864,1.06142,1066.34,0.23015,7055.4249
0.81897,917.42,0.17984,6230.90202,0.63781,864.5,0.26793,2001.70639,0.61305,762.38,0.37217,959.91398,1.01249,908.76,0.20625,6620.87806,1.08329,1050.14,0.23083,7022.28531
0.83324,906.74,0.18043,6198.99735,0.64863,849.06,0.26904,1988.36362,0.62326,755.18,0.37403,954.01162,1.03128,899,0.20689,6588.42422,1.10547,1027.06,0.23152,6989.37435
0.84891,894.44,0.18101,6167.33516,0.65956,839.4,0.27015,1975.15159,0.63363,746.8,0.37589,948.19199,1.05035,886.42,0.20753,6556.20488,1.12807,1001.22,0.2322,6956.68999
0.86521,880.36,0.1816,6135.913,0.67099,827.8,0.27127,1962.06888,0.64411,736.42,0.37775,942.45384,1.07074,875.04,0.20817,6524.21783,1.14984,977.34,0.23288,6924.23022
0.88073,870.22,0.18219,6104.72846,0.68235,817.4,0.27238,1949.11412,0.65455,725.72,0.37962,936.79591,1.09317,862.96,0.20881,6492.46089,1.17198,960.6,0.23356,6891.99302
0.89669,862.18,0.18278,6073.77916,0.69382,805.92,0.2735,1936.28591,0.6652,717.84,0.3815,931.21699,1.11548,850.08,0.20945,6460.93188,1.19407,946.88,0.23424,6859.97645
0.91345,851.56,0.18337,6043.06274,0.70492,796.24,0.27461,1923.58292,0.67626,708.52,0.38337,925.71586,1.13719,837.16,0.21009,6429.62867,1.21664,930.3,0.23492,6828.17855
0.9308,839.74,0.18396,6012.57687,0.71638,788.6,0.27573,1911.0038,0.68811,700.1,0.38526,920.29135,1.15927,824.54,0.21073,6398.54915,1.23893,917.6,0.2356,6796.59738
0.9482,827.66,0.18455,5982.31924,0.72845,776,0.27685,1898.54724,0.70034,694.7,0.38714,914.94227,1.18204,812,0.21137,6367.69122,1.26137,900.84,0.23628,6765.23103
0.96593,813.54,0.18514,5952.2876,0.74082,762.22,0.27797,1886.21195,0.7131,687.08,0.38904,909.66748,1.20556,798.94,0.21201,6337.05281,1.28571,890.28,0.23697,6734.07762
0.98365,798.76,0.18573,5922.4797,0.75245,753.82,0.2791,1873.99664,0.7257,679.3,0.39093,904.46583,1.22965,786.52,0.21264,6306.63188,1.30924,880.62,0.23765,6703.13527
1.00214,786.72,0.18632,5892.89331,0.76415,746.54,0.28022,1861.90005,0.73733,671.58,0.39283,899.33621,1.25372,776.5,0.21328,6276.42641,1.3336,868.58,0.23833,6672.40213
1.02165,776.24,0.18691,5863.52624,0.77697,740.66,0.28135,1849.92093,0.74863,664.36,0.39474,894.27752,1.27726,764.94,0.21392,6246.43438,1.35806,855.44,0.23901,6641.87638
1.04154,763.68,0.1875,5834.37633,0.79013,733.92,0.28248,1838.05807,0.76038,657.58,0.39665,889.28866,1.30122,752.54,0.21456,6216.65384,1.38367,836.04,0.23969,6611.55618
1.06095,751.86,0.18809,5805.44143,0.80357,727.06,0.28361,1826.31023,0.77277,650.66,0.39856,884.36858,1.32531,740.44,0.2152,6187.08281,1.40942,819.68,0.24037,6581.43976
1.08271,739.88,0.18868,5776.71942,0.81762,718.6,0.28474,1814.67622,0.78549,643.74,0.40048,879.5162,1.35004,730.98,0.21584,6157.71937,1.43559,810.62,0.24105,6551.52534
